Implementation smell,Namespace,Class,File,Method,Description
Long Statement,AdRotator.Examples.Windows8,MainPage,F:\newReposMay17\Adrotator_adrotatorv2\Examples\AdRotator.Examples.Windows8\MainPage.xaml.cs,InitialiseAdRotatorProgramatically,The length of the statement  "	//myAdControl.PlatformAdProviderComponents.Add(AdRotator.Model.AdType.PubCenter' typeof(Microsoft.Advertising.WinRT.UI.AdControl)); " is 131.
Long Statement,AdRotator.Examples.Windows8,MainPage,F:\newReposMay17\Adrotator_adrotatorv2\Examples\AdRotator.Examples.Windows8\MainPage.xaml.cs,InitialiseAdRotatorProgramatically,The length of the statement  "	//AdRotatorControl.Log += (s) => { tracker.TrackEventAsync("AdRotator"' "AdLogEvent"' "an Ad"' 0); tracker.TrackPageViewAsync("My API - Create"' "api/view"); }; " is 160.
Magic Number,AdRotator.Examples.Windows8,MainPage,F:\newReposMay17\Adrotator_adrotatorv2\Examples\AdRotator.Examples.Windows8\MainPage.xaml.cs,InitialiseAdRotatorProgramatically,The following statement contains a magic number: myAdControl.AdWidth = 150;  
Magic Number,AdRotator.Examples.Windows8,MainPage,F:\newReposMay17\Adrotator_adrotatorv2\Examples\AdRotator.Examples.Windows8\MainPage.xaml.cs,InitialiseAdRotatorProgramatically,The following statement contains a magic number: myAdControl.AdHeight = 150;  
Magic Number,AdRotator.Examples.Windows8,MainPage,F:\newReposMay17\Adrotator_adrotatorv2\Examples\AdRotator.Examples.Windows8\MainPage.xaml.cs,InitialiseAdRotatorProgramatically,The following statement contains a magic number: myAdControl.BorderThickness = new Thickness (20);  
