Architecture smell,Project,Namespace,Cause,Responsible Classes
Cyclic Dependency,master,ManagedLzma.LZMA.Master.SevenZip,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: ManagedLzma.LZMA.Master.SevenZip' master._7zip.Legacy,ManagedLzma.LZMA.Master.SevenZip.ArchiveWriter' ManagedLzma.LZMA.Master.SevenZip.LzmaEncoder' master._7zip.Legacy.DataReader' master._7zip.Legacy.ArchiveReader' master._7zip.Legacy.Lzma2DecoderStream
Cyclic Dependency,master,ManagedLzma.LZMA.Master,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: ManagedLzma.LZMA.Master' ManagedLzma.LZMA,ManagedLzma.LZMA.Master.LZMA' ManagedLzma.LZMA.Decoder' ManagedLzma.LZMA.Helper
Cyclic Dependency,master,ManagedLzma.LZMA.Master,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: ManagedLzma.LZMA.Master' ManagedLzma' ManagedLzma.LZMA,ManagedLzma.LZMA.Master.LZMA' ManagedLzma.AsyncInputProvider' ManagedLzma.LZMA.Decoder' ManagedLzma.LZMA.Helper
Cyclic Dependency,master,ManagedLzma.LZMA.Master,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: ManagedLzma.LZMA.Master' ManagedLzma.LZMA' ManagedLzma' ManagedLzma.LZMA,ManagedLzma.LZMA.Master.LZMA' ManagedLzma.LZMA.Decoder' ManagedLzma.LZMA.Helper' ManagedLzma.AsyncInputProvider
Cyclic Dependency,master,ManagedLzma.LZMA.Master,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: ManagedLzma.LZMA.Master' ManagedLzma' ManagedLzma.LZMA' ManagedLzma' ManagedLzma.LZMA,ManagedLzma.LZMA.Master.LZMA' ManagedLzma.AsyncInputProvider' ManagedLzma.LZMA.Decoder' ManagedLzma.LZMA.Helper
Cyclic Dependency,master,ManagedLzma.SevenZip.Reader,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: ManagedLzma.SevenZip.Reader' ManagedLzma.SevenZip.Metadata,ManagedLzma.SevenZip.Reader.ArchiveSectionDecoder' ManagedLzma.SevenZip.Reader.MetadataAttributeReader' ManagedLzma.SevenZip.Reader.BcjArchiveDecoder' ManagedLzma.SevenZip.Reader.Lzma2ArchiveDecoder' ManagedLzma.SevenZip.Metadata.CompressionMethod
Cyclic Dependency,master,ManagedLzma,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: ManagedLzma' ManagedLzma.LZMA,ManagedLzma.AsyncInputProvider' ManagedLzma.LZMA.Decoder' ManagedLzma.LZMA.Helper
Unstable Dependency,master,master._7zip.Legacy,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): ManagedLzma.LZMA.Master.SevenZip,master._7zip.Legacy.BlockType' master._7zip.Legacy.BitVector
Unstable Dependency,master,ManagedLzma.LZMA.Master,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): ManagedLzma.LZMA,ManagedLzma.LZMA.Master.P' ManagedLzma.LZMA.Master.CUtils' ManagedLzma.LZMA.Master.Trace
Unstable Dependency,master,ManagedLzma.SevenZip.Metadata,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): ManagedLzma.SevenZip.Reader,ManagedLzma.SevenZip.Metadata.CopyArchiveDecoder' ManagedLzma.SevenZip.Metadata.LzmaArchiveDecoder' ManagedLzma.SevenZip.Metadata.Lzma2ArchiveDecoder' ManagedLzma.SevenZip.Metadata.AesArchiveDecoder' ManagedLzma.SevenZip.Metadata.BcjArchiveDecoder' ManagedLzma.SevenZip.Metadata.Bcj2ArchiveDecoder' ManagedLzma.SevenZip.Metadata.PpmdArchiveDecoder
Unstable Dependency,master,ManagedLzma,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): ManagedLzma.LZMA.Master' ManagedLzma.LZMA,ManagedLzma.LZMA' ManagedLzma.P' ManagedLzma.SRes
God Component,master,ManagedLzma.LZMA.Master,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 53,ManagedLzma.LZMA.Master.Lzma2State' ManagedLzma.LZMA.Master.ELzmaDummy' ManagedLzma.LZMA.Master.ELzmaFinishMode' ManagedLzma.LZMA.Master.ELzmaStatus' ManagedLzma.LZMA.Master.OptimumReps' ManagedLzma.LZMA.Master.CSaveState' ManagedLzma.LZMA.Master.CThread' ManagedLzma.LZMA.Master.CEvent' ManagedLzma.LZMA.Master.CSemaphore' ManagedLzma.LZMA.Master.CCriticalSection' ManagedLzma.LZMA.Master.MatchFinderMt4a' ManagedLzma.LZMA.Master.MatchFinderMt4b' ManagedLzma.LZMA.Master.CSeqOutStreamBuf' ManagedLzma.LZMA.Master.ISeqInStream' ManagedLzma.LZMA.Master.ISeqOutStream' ManagedLzma.LZMA.Master.ICompressProgress' ManagedLzma.LZMA.Master.CRCUtils' ManagedLzma.LZMA.Master.MatchFinderHc4' ManagedLzma.LZMA.Master.MatchFinderBt2' ManagedLzma.LZMA.Master.MatchFinderBt3' ManagedLzma.LZMA.Master.MatchFinderBt4' ManagedLzma.LZMA.Master.IMatchFinderMt' ManagedLzma.LZMA.Master.CMtCallbackImp' ManagedLzma.LZMA.Master.CSeqInStream
