Architecture smell,Project,Namespace,Cause
Unstable Dependency,portable,ManagedLzma.SevenZip.Metadata,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): ManagedLzma.SevenZip.Reader
Unstable Dependency,portable,ManagedLzma,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): ManagedLzma.LZMA
Feature Concentration,portable,ManagedLzma.LZMA,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [Decoder' AsyncDecoder' DecoderSettings' EncoderSettings' P' AsyncEncoder]' [Trace]' [IBufferPool]' [CUtils]. LCC (Lack of Component Cohesion) = 0.44
Feature Concentration,portable,ManagedLzma.SevenZip.Metadata,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [ArchiveMetadata' ArchiveFileSection' ArchiveDecoderSection' DecodedStreamMetadata' DecoderMetadata' DecoderInputMetadata' DecoderOutputMetadata' ArchiveSectionMetadataBuilder' DecoderMetadataBuilder' CompressionMethod]' [DecodedStreamIndex]' [ArchiveMetadataFormat]' [ArchiveMetadataToken]. LCC (Lack of Component Cohesion) = 0.31
Feature Concentration,portable,ManagedLzma,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [Checksum' CRC]' [ConstrainedReadStream]' [PasswordStorage' PasswordAccessor' Utilities' AsyncInputProvider' StreamMode' IStreamReader' IStreamWriter' AsyncOutputProvider' AsyncInputQueue' AsyncOutputQueue]' [InternalFailureException]' [ErrorStrings]' [AsyncTaskCompletionSource]. LCC (Lack of Component Cohesion) = 0.38
