Architecture smell,Project,Namespace,Cause,Responsible Classes
Cyclic Dependency,Xbim.Common,Xbim.Common,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Xbim.Common' Xbim.Common.Step21,Xbim.Common.PersistEntityExtensions' Xbim.Common.XbimInstanceHandle' Xbim.Common.Step21.StepFileDescription
Cyclic Dependency,Xbim.Common,Xbim.Common.Metadata,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Xbim.Common.Metadata' Xbim.Common,Xbim.Common.Metadata.ExpressMetaData' Xbim.Common.PersistEntityExtensions' Xbim.Common.XbimInstanceHandle
Cyclic Dependency,Xbim.Common,Xbim.Common.Metadata,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Xbim.Common.Metadata' Xbim.Common' Xbim.Common.Step21' Xbim.Common,Xbim.Common.Metadata.ExpressMetaData' Xbim.Common.PersistEntityExtensions' Xbim.Common.XbimInstanceHandle' Xbim.Common.Step21.StepFileDescription
Cyclic Dependency,Xbim.Common,Xbim.Common.Logging.Providers,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Xbim.Common.Logging.Providers' Xbim.Common.Logging,Xbim.Common.Logging.Providers.Log4NetProvider' Xbim.Common.Logging.EventTrace
Unstable Dependency,Xbim.Common,Xbim.Common,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): Xbim.Common.Step21' Xbim.Common.Metadata,Xbim.Common.StepParserType' Xbim.Common.ExpressMetaData' Xbim.Common.ExpressType
Unstable Dependency,Xbim.Common,Xbim.Common.Logging,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): Xbim.Common.Logging.Providers,Xbim.Common.Logging.ILoggingProvider
Ambiguous Interface,Xbim.Common,Xbim.Common.Exceptions,The tool detected the smell in this component because the component provides only a single' general entry-point via the following class: ExceptionExtensions,Xbim.Common.Exceptions.ExceptionExtensions
God Component,Xbim.Common,Xbim.Common,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 46,Xbim.Common.IContainsEntityReferences' Xbim.Common.IContainsIndexedReferences' Xbim.Common.EntityAttributeState' Xbim.Common.EntityAttributeType' Xbim.Common.IndexedProperty' Xbim.Common.IExpressValueType' Xbim.Common.IExpressSelectType' Xbim.Common.IExpressHeaderType' Xbim.Common.IExpressEnumerable' Xbim.Common.IExpressComplexType' Xbim.Common.IExpressBinaryType' Xbim.Common.IExpressBooleanType' Xbim.Common.IExpressIntegerType' Xbim.Common.IExpressLogicalType' Xbim.Common.IExpressNumberType' Xbim.Common.IExpressRealType' Xbim.Common.IExpressStringType
God Component,Xbim.Common,Xbim.Common.Geometry,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 56,Xbim.Common.Geometry.IXbimSurface' Xbim.Common.Geometry.IXbimTriangulatedFaceSet' Xbim.Common.Geometry.XbimLine' Xbim.Common.Geometry.IXbimShapeGeometryData' Xbim.Common.Geometry.IXbimShapeInstanceData' Xbim.Common.Geometry.IGeometryManager' Xbim.Common.Geometry.IXbimCurveSet' Xbim.Common.Geometry.IXbimEdge' Xbim.Common.Geometry.IXbimEdgeSet' Xbim.Common.Geometry.IXbimFaceSet' Xbim.Common.Geometry.IXbimMeshSet' Xbim.Common.Geometry.IXbimOrientedEdge' Xbim.Common.Geometry.IXbimPoint' Xbim.Common.Geometry.IXbimVertex' Xbim.Common.Geometry.IXbimVertexSet' Xbim.Common.Geometry.IXbimWireSet' Xbim.Common.Geometry.XbimDirectionEnum' Xbim.Common.Geometry.XbimGeometryObjectType' Xbim.Common.Geometry.XbimGeometryRepresentationType' Xbim.Common.Geometry.XbimGeometryType' Xbim.Common.Geometry.XbimLOD' Xbim.Common.Geometry.XbimContextRegionCollection' Xbim.Common.Geometry.XbimShapeGeometryHandle' Xbim.Common.Geometry.XbimShapeGeometry' Xbim.Common.Geometry.IXbimFace' Xbim.Common.Geometry.IXbimWire' Xbim.Common.Geometry.IVector3D
Feature Concentration,Xbim.Common,Xbim.Common.Collections,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [ExtendedItemSet<TInner'TOuter>]' [ExtendedSingleSet<TInner'TOuter>]' [ItemSet<T>]' [ProxyValueSet<TInner'TOuter>' ProxyEnumerator' ProxyItemSet<TInner'TOuter>]' [ProxyEnumerator<TInner'TOuter>]' [ProxyNestedItemSet<TInner'TOuter>]' [ProxyNestedEnumerator<TInner'TOuter>]' [ReverseProxyItemSet<TInner'TOuter>' ReverseProxyEnumerator]' [VolatileProxyItemSet<TInner'TOuter>' VolatileProxyEnumerator]. LCC (Lack of Component Cohesion) = 0.69,Xbim.Common.Collections.ReverseProxyItemSet<TInner'TOuter>' Xbim.Common.Collections.ReverseProxyEnumerator' Xbim.Common.Collections.VolatileProxyItemSet<TInner'TOuter>' Xbim.Common.Collections.VolatileProxyEnumerator' Xbim.Common.Collections.ExtendedItemSet<TInner'TOuter>' Xbim.Common.Collections.ExtendedSingleSet<TInner'TOuter>' Xbim.Common.Collections.ItemSet<T>' Xbim.Common.Collections.ProxyEnumerator<TInner'TOuter>' Xbim.Common.Collections.ProxyNestedItemSet<TInner'TOuter>' Xbim.Common.Collections.ProxyNestedEnumerator<TInner'TOuter>
Feature Concentration,Xbim.Common,Xbim.Common,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [FlagSetter' PersistEntity' IModel' IPersistEntity' IPersist' IPropertyValue' ITransaction' ChangeType' XbimInstanceHandle' XbimInstanceHandleMap' IContainsEntityReferences' IContainsIndexedReferences' IInverseCache' InverseCache' CacheKey' PlaceboTransaction' IExpressValueType' IExpressComplexType' IExpressSelectType' IEntityCollection' IReadOnlyEntityCollection' IEntityFactory' PersistEntityExtensions' IInstantiableEntity]' [ExpressTypeAttribute]' [EntityAttributeState' EntityAttributeAttribute' EntityAttributeType]' [IndexedProperty]' [InverseProperty]' [DefinedTypeAttribute]' [CrossSchemaAttributeAttribute]' [IExpressHeaderType]' [IExpressEnumerable' IItemSet' IOptionalItemSet]' [IExpressBinaryType]' [IExpressBooleanType]' [IExpressIntegerType]' [IExpressLogicalType]' [IExpressNumberType]' [IExpressRealType]' [IExpressStringType]' [IModelFactors' XbimModelFactors]' [ProjectUnits]. LCC (Lack of Component Cohesion) = 0.39,Xbim.Common.InverseProperty' Xbim.Common.DefinedTypeAttribute' Xbim.Common.CrossSchemaAttributeAttribute' Xbim.Common.IExpressHeaderType' Xbim.Common.IExpressBinaryType' Xbim.Common.IExpressBooleanType' Xbim.Common.IExpressIntegerType' Xbim.Common.IExpressLogicalType' Xbim.Common.IExpressNumberType' Xbim.Common.IExpressRealType' Xbim.Common.IExpressStringType' Xbim.Common.ProjectUnits
