Method,LOC,CC,PC
FrmGpsSettings:FrmGpsSettings,6,1,0
FrmGpsSettings:LoadFromRegistry,14,4,0
FrmGpsSettings:DisableConfig,3,1,0
FrmGpsSettings:EnableConfig,3,1,0
FrmGpsSettings:EnableDisable,4,1,1
FrmGpsSettings:OnClosing,7,1,1
GpsSignalLevelChart:GpsSignalLevelChart,3,1,0
GpsSignalLevelChart:DrawSignals,38,8,2
MainForm:MainForm,10,1,0
MainForm:menuItemGPS_Start_Click,18,3,2
MainForm:GPSEventHandler,92,48,2
MainForm:TransformToUTM,15,1,1
MainForm:DOPtoWord,14,1,1
MainForm:DrawGSV,4,1,0
MainForm:menuItem_File_Exit_Click,3,1,2
MainForm:menuItemGPS_Settings_Click,7,2,2
MainForm:NMEAtabs_SelectedIndexChanged,4,2,2
MainForm:btnNTRIPGetSourceTable_Click,16,3,2
MainForm:MainForm_FormClosing,4,1,2
Program:Main,5,1,0
SkyView:SkyView,3,1,0
SkyView:DrawGSV,35,5,2
Resources:Resources,2,1,0
