Method,LOC,CC,PC
ExecutionContextResolver:Resolve,6,2,1
BooleanToVisibilityConverter:Convert,3,1,4
BooleanToVisibilityConverter:ConvertBack,3,1,4
CaliburnApplication:Initialize,16,3,0
CaliburnApplication:OnWindowCreated,7,1,1
CaliburnApplication:PrepareApplication,5,1,0
CaliburnApplication:Configure,2,1,0
CaliburnApplication:OnResuming,2,1,1
CaliburnApplication:OnSuspending,2,1,1
CaliburnApplication:OnUnhandledException,2,1,1
IFrameAdapter:AttachTo,0,1,1
IFrameAdapter:DetatchFrom,0,1,1
IFrameAdapter:SaveState,0,1,1
IFrameAdapter:RestoreState,0,1,2
NavigationService:NavigationService,8,3,2
NavigationService:Navigate,5,2,2
NavigationService:NavigateToViewModel,8,2,2
NavigationService:GoForward,3,1,0
NavigationService:GoBack,3,1,0
FrameAdapter:FrameAdapter,8,3,2
FrameAdapter:AttachTo,9,3,1
FrameAdapter:DetatchFrom,8,3,1
FrameAdapter:OnNavigatingFrom,15,5,2
FrameAdapter:OnNavigatedFrom,14,3,3
FrameAdapter:OnNavigatedTo,18,4,3
FrameAdapter:SaveState,16,4,1
FrameAdapter:RestoreState,14,5,2
FrameAdapter:SavePageState,8,2,2
FrameAdapter:RestorePageState,27,3,3
AdapterImpl:AdapterImpl,7,1,2
AdapterImpl:OnNavigating,7,3,2
AdapterImpl:OnNavigated,11,3,2
AdapterImpl:OnNavigationFailed,3,1,2
AdapterImpl:Dispose,5,1,0
INavigationAware:OnNavigatedTo,0,1,1
INavigationAware:OnNavigatedFrom,0,1,0
INavigationService:GoForward,0,1,0
INavigationService:GoBack,0,1,0
INavigationService:Navigate,0,1,2
INavigationService:NavigateToViewModel,0,1,2
IPreserveState:RestoreState,0,1,1
IPreserveState:SaveState,0,1,1
ISharingService:ShowShareUI,0,1,0
ISupportSharing:OnShareRequested,0,1,1
ISuspensionManager:RegisterFrame,0,1,3
ISuspensionManager:RestoreAsync,0,1,0
ISuspensionManager:SaveAsync,0,1,0
ISuspensionManager:UnregisterFrame,0,1,1
NavigationServiceHelper:Navigate,3,1,2
NavigationServiceHelper:NavigateToViewModel,3,1,2
SharingService:SharingService,4,1,0
SharingService:ShowShareUI,3,1,0
SharingService:OnDataRequested,7,3,2
SharingService:GetCurrentView,7,2,0
SuspensionManager:SuspensionManager,5,2,1
SuspensionManager:SaveAsync,29,3,0
SuspensionManager:RestoreAsync,20,3,0
SuspensionManager:ReadSessionStateAsync,10,1,1
SuspensionManager:RegisterFrame,20,5,3
SuspensionManager:UnregisterFrame,18,3,1
SuspensionManager:SaveFrameState,8,2,1
SuspensionManager:RestoreFrameState,9,2,1
SuspensionManagerException:SuspensionManagerException,2,1,0
SuspensionManagerException:SuspensionManagerException,2,1,1
SuspensionManagerException:SuspensionManagerException,2,1,2
Bind:GetNoDataContext,3,1,1
Bind:GetModelWithoutContext,3,1,1
Bind:SetModelWithoutContext,3,1,2
Bind:GetModel,3,1,1
Bind:SetModel,3,1,2
Bind:OnModelChanged,7,3,2
Bind:OnModelWithoutContextChanged,8,3,2
Bind:SetModelCore,9,2,2
Bind:GetCommandParameter,3,1,1
Bind:SetCommandParameter,3,1,2
