Implementation smell,Namespace,Class,File,Method,Description
Long Statement,Node.Cs.Admin.Controllers,NodeCsAdminController,C:\repos\kendarorg_Node.Cs\Src\Node.Cs.Admin\Controllers\NodeCsAdminController.cs,ParseData,The length of the statement  "		current.Data = string.Format ("Timestamp:{0} Status:{1} Start:{2}"' sm.LastTimestamp.ToString ("yyyy/MM/dd-HH:mm:ss")' sm.Status.ToString ()' sm.StartTimestamp.ToString ("yyyy/MM/dd-HH:mm:ss")); " is 194.
Long Statement,Node.Cs.Admin.Controllers,NodeCsAdminController,C:\repos\kendarorg_Node.Cs\Src\Node.Cs.Admin\Controllers\NodeCsAdminController.cs,ParseData,The length of the statement  "		current.Data = string.Format ("Timestamp:{0} Value:{1} Min:{2} Max:{3} Avg:{4} Start:{5}"' vm.LastTimestamp.ToString ("yyyy/MM/dd-HH:mm:ss")' vm.Value' vm.Max < 0 ? -1 : vm.Min' vm.Max < 0 ? -1 : vm.Max' vm.Max < 0 ? -1 : vm.Avg' vm.StartTimestamp.ToString ("yyyy/MM/dd-HH:mm:ss")); " is 282.
Long Statement,Node.Cs.Admin.Controllers,NodeCsAdminController,C:\repos\kendarorg_Node.Cs\Src\Node.Cs.Admin\Controllers\NodeCsAdminController.cs,ParseData,The length of the statement  "		current.Data = string.Format ("Timestamp:{0} Run:{1} RunAvg:{2} Elapsed:{3}" + "Min:{4} Max:{5} Avg:{6} Start:{7}"' re.LastTimestamp.ToString ("yyyy/MM/dd-HH:mm:ss")' re.RunValue' re.RunAvg' re.ElapsedValue' re.ElapsedMax < 0 ? -1 : re.ElapsedMin' re.ElapsedMax < 0 ? -1 : re.ElapsedMax' re.ElapsedMax < 0 ? -1 : re.ElapsedAvg' re.StartTimestamp.ToString ("yyyy/MM/dd-HH:mm:ss")); " is 380.
