Architecture smell,Project,Namespace,Cause,Responsible Classes
Cyclic Dependency,DocViewer,XMLCommToHTM.DOM,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: XMLCommToHTM.DOM' XMLCommToHTM.DOM.Internal.DOC,XMLCommToHTM.DOM.AssemblyDom' XMLCommToHTM.DOM.Internal.DOC.AssemblyDoc' XMLCommToHTM.DOM.Internal.DOC.MemberDoc
Cyclic Dependency,DocViewer,XMLCommToHTM.DOM,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: XMLCommToHTM.DOM' XMLCommToHTM.DOM.Internal' XMLCommToHTM.DOM.Internal.DOC,XMLCommToHTM.DOM.AssemblyDom' XMLCommToHTM.DOM.Internal.MemberUtils' XMLCommToHTM.DOM.Internal.MergeDocWithBaseClasses' XMLCommToHTM.DOM.Internal.ParseUtils' XMLCommToHTM.DOM.Internal.DOC.AssemblyDoc' XMLCommToHTM.DOM.Internal.DOC.MemberDoc
Cyclic Dependency,DocViewer,XMLCommToHTM.DOM,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: XMLCommToHTM.DOM' XMLCommToHTM' XMLCommToHTM.DOM.Internal' XMLCommToHTM.DOM.Internal.DOC,XMLCommToHTM.DOM.AssemblyDom' XMLCommToHTM.GenerateHtml' XMLCommToHTM.DOM.Internal.MemberUtils' XMLCommToHTM.DOM.Internal.MergeDocWithBaseClasses' XMLCommToHTM.DOM.Internal.ParseUtils' XMLCommToHTM.DOM.Internal.DOC.AssemblyDoc' XMLCommToHTM.DOM.Internal.DOC.MemberDoc
Cyclic Dependency,DocViewer,XMLCommToHTM.DOM,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: XMLCommToHTM.DOM' XMLCommToHTM.DOM.Internal' XMLCommToHTM' XMLCommToHTM.DOM.Internal' XMLCommToHTM.DOM.Internal.DOC,XMLCommToHTM.DOM.AssemblyDom' XMLCommToHTM.DOM.Internal.MemberUtils' XMLCommToHTM.DOM.Internal.MergeDocWithBaseClasses' XMLCommToHTM.DOM.Internal.ParseUtils' XMLCommToHTM.GenerateHtml' XMLCommToHTM.DOM.Internal.DOC.AssemblyDoc' XMLCommToHTM.DOM.Internal.DOC.MemberDoc
Cyclic Dependency,DocViewer,XMLCommToHTM.DOM.Internal,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: XMLCommToHTM.DOM.Internal' XMLCommToHTM,XMLCommToHTM.DOM.Internal.MemberUtils' XMLCommToHTM.DOM.Internal.MergeDocWithBaseClasses' XMLCommToHTM.DOM.Internal.ParseUtils' XMLCommToHTM.GenerateHtml
Cyclic Dependency,DocViewer,XMLCommToHTM.DOM.Internal,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: XMLCommToHTM.DOM.Internal' XMLCommToHTM.DOM' XMLCommToHTM,XMLCommToHTM.DOM.Internal.MemberUtils' XMLCommToHTM.DOM.Internal.MergeDocWithBaseClasses' XMLCommToHTM.DOM.Internal.ParseUtils' XMLCommToHTM.DOM.AssemblyDom' XMLCommToHTM.GenerateHtml
Unstable Dependency,DocViewer,XMLCommToHTM.DOM.Internal,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): XMLCommToHTM' XMLCommToHTM.DOM' XMLCommToHTM.DOM.Internal.DOC,XMLCommToHTM.DOM.Internal.GenerateHtml' XMLCommToHTM.DOM.Internal.TypeDom' XMLCommToHTM.DOM.Internal.MemberDom' XMLCommToHTM.DOM.Internal.ConstructorDom' XMLCommToHTM.DOM.Internal.Name' XMLCommToHTM.DOM.Internal.MethodDom
Unstable Dependency,DocViewer,XMLCommToHTM.DOM.Internal.DOC,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): XMLCommToHTM.DOM,XMLCommToHTM.DOM.Internal.DOC.FindOptions
Feature Concentration,DocViewer,XMLCommToHTM.DOM.Internal,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [AssemblyUtils]' [MemberUtils' TypeUtils' PopulateExtentionMethods]' [MergeDocWithBaseClasses]' [TypeEntry]' [NamespaceComments' NamespaceCommentsParser]' [ParseUtils]' [SimpleTypeComparer]. LCC (Lack of Component Cohesion) = 0.7,XMLCommToHTM.DOM.Internal.NamespaceComments' XMLCommToHTM.DOM.Internal.NamespaceCommentsParser' XMLCommToHTM.DOM.Internal.AssemblyUtils' XMLCommToHTM.DOM.Internal.MergeDocWithBaseClasses' XMLCommToHTM.DOM.Internal.TypeEntry' XMLCommToHTM.DOM.Internal.ParseUtils' XMLCommToHTM.DOM.Internal.SimpleTypeComparer
Feature Concentration,DocViewer,XMLCommToHTM.DOM.Internal.DOC,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [AssemblyDoc' Name' MemberDoc' TypeDoc' MemberType]' [EqComp]. LCC (Lack of Component Cohesion) = 0.33,XMLCommToHTM.DOM.Internal.DOC.EqComp
