Implementation smell,Namespace,Class,File,Method,Description
Long Statement,SampleFxcm,App,C:\repos\stocksharp_stocksharp\Samples\Fxcm\SampleFxcm\App.xaml.cs,InitializeComponent,The length of the statement  "            this.DispatcherUnhandledException += new System.Windows.Threading.DispatcherUnhandledExceptionEventHandler(this.ApplicationDispatcherUnhandledException); " is 153.
Long Statement,SampleFxcm,MainWindow,C:\repos\stocksharp_stocksharp\Samples\Fxcm\SampleFxcm\MainWindow.xaml.cs,ConnectClick,The length of the statement  "						this.GuiAsync(() => MessageBox.Show(this' error.ToString()' LocalizedStrings.Str2956Params.Put(msg.DataType' security))); " is 121.
Magic Number,SampleFxcm,ChartWindow,C:\repos\stocksharp_stocksharp\Samples\Fxcm\SampleFxcm\ChartWindow.xaml.cs,ChartWindow,The following statement contains a magic number: _trader.SubscribeCandles(_candleSeries' tf.Ticks == 1 ? DateTime.Today : DateTime.Now.Subtract(TimeSpan.FromTicks(tf.Ticks * 1000)));
