Implementation smell,Namespace,Class,File,Method,Description
Long Statement,SampleIB,App,C:\repos\stocksharp_stocksharp\Samples\InteractiveBrokers\SampleIB\App.xaml.cs,InitializeComponent,The length of the statement  "            this.DispatcherUnhandledException += new System.Windows.Threading.DispatcherUnhandledExceptionEventHandler(this.ApplicationDispatcherUnhandledException); " is 153.
Long Statement,SampleIB,SecuritiesWindow,C:\repos\stocksharp_stocksharp\Samples\InteractiveBrokers\SampleIB\SecuritiesWindow.xaml.cs,HistoryCandlesClick,The length of the statement  "				Trader.SubscribeCandles(series' DateTime.Today.Subtract(TimeSpan.FromTicks(((TimeSpan)series.Arg).Ticks * 30))' DateTime.Now); " is 126.
Long Statement,SampleIB,MainWindow,C:\repos\stocksharp_stocksharp\Samples\InteractiveBrokers\SampleIB\MainWindow.xaml.cs,ConnectClick,The length of the statement  "							this.GuiAsync(() => MessageBox.Show(this' error.ToString()' LocalizedStrings.Str2956Params.Put(msg.DataType' security))); " is 121.
Magic Number,SampleIB,SecuritiesWindow,C:\repos\stocksharp_stocksharp\Samples\InteractiveBrokers\SampleIB\SecuritiesWindow.xaml.cs,HistoryCandlesClick,The following statement contains a magic number: foreach (var security in SecurityPicker.SelectedSecurities)  			{  				var series = new CandleSeries  				{  					CandleType = typeof(TimeFrameCandle)'  					Security = security'  					Arg = CandlesPeriods.SelectedItem'  				};    				var wnd = new CandlesWindow  				{  					Title = series.ToString()  				};  				_historyCandles.Add(series' wnd);  				Trader.SubscribeCandles(series' DateTime.Today.Subtract(TimeSpan.FromTicks(((TimeSpan)series.Arg).Ticks * 30))' DateTime.Now);  				wnd.Show();  			}
Magic Number,SampleIB,SecuritiesWindow,C:\repos\stocksharp_stocksharp\Samples\InteractiveBrokers\SampleIB\SecuritiesWindow.xaml.cs,HistogramClick,The following statement contains a magic number: foreach (var security in SecurityPicker.SelectedSecurities)  			{  				if (!_histogramInitialized)  				{  					Trader.NewHistogramData += TraderOnNewHistogramData;  					_histogramInitialized = true;  				}    				Trader.SubscribeHistogram(security' DateTime.Today.Subtract(TimeSpan.FromDays(30))' DateTime.Now);  			}
Magic Number,SampleIB,ScannerWindow,C:\repos\stocksharp_stocksharp\Samples\InteractiveBrokers\SampleIB\ScannerWindow.xaml.cs,Subscribe_OnClick,The following statement contains a magic number: _scannerIds.Add(Trader.SubscribeScanner(new ScannerFilter  			{  				ScanCode = ScanCode.GetSelectedValue<ScannerFilterTypes>() ?? ScannerFilterTypes.TopPercGain'  				BoardCode = BoardCode.Text'  				SecurityType = SecurityType.Text'  				RowCount = 15'  			}));
