Implementation smell,Namespace,Class,File,Method,Description
Long Statement,SampleRealTimeEmulation,App,C:\repos\stocksharp_stocksharp\Samples\Testing\SampleRealTimeEmulation\App.xaml.cs,InitializeComponent,The length of the statement  "            this.DispatcherUnhandledException += new System.Windows.Threading.DispatcherUnhandledExceptionEventHandler(this.ApplicationDispatcherUnhandledException); " is 153.
Long Statement,SampleRealTimeEmulation,MainWindow,C:\repos\stocksharp_stocksharp\Samples\Testing\SampleRealTimeEmulation\MainWindow.xaml.cs,InitConnector,The length of the statement  "				this.GuiAsync(() => MessageBox.Show(this' error.ToString()' LocalizedStrings.Str2956Params.Put(msg.DataType' security))); " is 121.
Long Statement,SampleRealTimeEmulation,MainWindow,C:\repos\stocksharp_stocksharp\Samples\Testing\SampleRealTimeEmulation\MainWindow.xaml.cs,SecurityPicker_OnSecuritySelected,The length of the statement  "			_candleSeries = new CandleSeries(CandleSettingsEditor.Settings.CandleType' security' CandleSettingsEditor.Settings.Arg); " is 120.
Empty Catch Block,SampleRealTimeEmulation,MainWindow,C:\repos\stocksharp_stocksharp\Samples\Testing\SampleRealTimeEmulation\MainWindow.xaml.cs,InitConnector,The method has an empty catch block.
Magic Number,SampleRealTimeEmulation,MainWindow,C:\repos\stocksharp_stocksharp\Samples\Testing\SampleRealTimeEmulation\MainWindow.xaml.cs,MainWindow,The following statement contains a magic number: CandleSettingsEditor.Settings = new CandleSeries  			{  				CandleType = typeof(TimeFrameCandle)'  				Arg = TimeSpan.FromMinutes(5)'  			};
