Implementation smell,Namespace,Class,File,Method,Description
Long Statement,SampleRithmic,SecuritiesWindow,C:\repos\stocksharp_stocksharp\Samples\Rithmic\SampleRithmic\SecuritiesWindow.xaml.cs,CandlesClick,The length of the statement  "				new ChartWindow(series' tf.Ticks == 1 ? DateTime.Today : DateTime.Now.Subtract(TimeSpan.FromTicks(tf.Ticks * 10000))' DateTime.Now).Show(); " is 139.
Long Statement,SampleRithmic,MainWindow,C:\repos\stocksharp_stocksharp\Samples\Rithmic\SampleRithmic\MainWindow.xaml.cs,ConnectClick,The length of the statement  "						this.GuiAsync(() => MessageBox.Show(this' error.ToString()' LocalizedStrings.Str2956Params.Put(msg.DataType' security))); " is 121.
Magic Number,SampleRithmic,SecuritiesWindow,C:\repos\stocksharp_stocksharp\Samples\Rithmic\SampleRithmic\SecuritiesWindow.xaml.cs,CandlesClick,The following statement contains a magic number: foreach (var security in SecurityPicker.SelectedSecurities)  			{  				var tf = (TimeSpan)CandlesPeriods.SelectedItem;  				var series = new CandleSeries(typeof(TimeFrameCandle)' security' tf);    				new ChartWindow(series' tf.Ticks == 1 ? DateTime.Today : DateTime.Now.Subtract(TimeSpan.FromTicks(tf.Ticks * 10000))' DateTime.Now).Show();  			}
