Implementation smell,Namespace,Class,File,Method,Description
Long Statement,SampleOanda,App,C:\repos\stocksharp_stocksharp\Samples\Oanda\SampleOanda\App.xaml.cs,InitializeComponent,The length of the statement  "            this.DispatcherUnhandledException += new System.Windows.Threading.DispatcherUnhandledExceptionEventHandler(this.ApplicationDispatcherUnhandledException); " is 153.
Long Statement,SampleOanda,MainWindow,C:\repos\stocksharp_stocksharp\Samples\Oanda\SampleOanda\MainWindow.xaml.cs,ConnectClick,The length of the statement  "						this.GuiAsync(() => MessageBox.Show(this' error.ToString()' LocalizedStrings.Str2956Params.Put(msg.DataType' security))); " is 121.
Long Statement,SampleOanda,SecuritiesWindow,C:\repos\stocksharp_stocksharp\Samples\Oanda\SampleOanda\SecuritiesWindow.xaml.cs,CandlesClick,The length of the statement  "				new ChartWindow(series' tf.Ticks == 1 ? DateTime.Today : DateTime.Now.Subtract(TimeSpan.FromTicks(tf.Ticks * 10000))' DateTime.MaxValue).Show(); " is 144.
Magic Number,SampleOanda,SecuritiesWindow,C:\repos\stocksharp_stocksharp\Samples\Oanda\SampleOanda\SecuritiesWindow.xaml.cs,CandlesClick,The following statement contains a magic number: foreach (var security in SecurityPicker.SelectedSecurities)  			{  				var tf = (TimeSpan)CandlesPeriods.SelectedItem;  				var series = new CandleSeries(typeof(TimeFrameCandle)' security' tf);    				new ChartWindow(series' tf.Ticks == 1 ? DateTime.Today : DateTime.Now.Subtract(TimeSpan.FromTicks(tf.Ticks * 10000))' DateTime.MaxValue).Show();  			}
