Implementation smell,Namespace,Class,File,Method,Description
Long Statement,SampleQuik,App,C:\repos\stocksharp_stocksharp\Samples\Quik\SampleQuik\App.xaml.cs,InitializeComponent,The length of the statement  "            this.DispatcherUnhandledException += new System.Windows.Threading.DispatcherUnhandledExceptionEventHandler(this.ApplicationDispatcherUnhandledException); " is 153.
Long Statement,SampleQuik,MainWindow,C:\repos\stocksharp_stocksharp\Samples\Quik\SampleQuik\MainWindow.xaml.cs,ConnectClick,The length of the statement  "						this.GuiAsync(() => MessageBox.Show(this' error.ToString()' LocalizedStrings.Str2956Params.Put(msg.DataType' security))); " is 121.
Long Statement,SampleQuik,MainWindow,C:\repos\stocksharp_stocksharp\Samples\Quik\SampleQuik\MainWindow.xaml.cs,ConnectClick,The length of the statement  "					Trader.OrderCancelFailed += fail => this.GuiAsync(() => MessageBox.Show(this' fail.Error.Message' LocalizedStrings.Str2981)); " is 125.
Long Statement,SampleQuik,MainWindow,C:\repos\stocksharp_stocksharp\Samples\Quik\SampleQuik\MainWindow.xaml.cs,ConnectClick,The length of the statement  "					Trader.StopOrderCancelFailed += fail => this.GuiAsync(() => MessageBox.Show(this' fail.Error.Message' LocalizedStrings.Str2981)); " is 129.
Long Statement,SampleQuik,SecuritiesWindow,C:\repos\stocksharp_stocksharp\Samples\Quik\SampleQuik\SecuritiesWindow.xaml.cs,CandlesClick,The length of the statement  "				new ChartWindow(series' tf.Ticks == 1 ? DateTime.Today : DateTime.Now.Subtract(TimeSpan.FromTicks(tf.Ticks * 10000))' DateTime.Now).Show(); " is 139.
Magic Number,SampleQuik,SecuritiesWindow,C:\repos\stocksharp_stocksharp\Samples\Quik\SampleQuik\SecuritiesWindow.xaml.cs,CandlesClick,The following statement contains a magic number: foreach (var security in SecurityPicker.SelectedSecurities)  			{  				var tf = (TimeSpan)CandlesPeriods.SelectedItem;  				var series = new CandleSeries(typeof(TimeFrameCandle)' security' tf);    				new ChartWindow(series' tf.Ticks == 1 ? DateTime.Today : DateTime.Now.Subtract(TimeSpan.FromTicks(tf.Ticks * 10000))' DateTime.Now).Show();  			}
