Design smell,Namespace,Class,File,Cause
Unutilized Abstraction,Thinktecture.Samples,IdentityController,F:\newReposMay17\IdentityModel_Thinktecture.IdentityModel.45\Samples\Web API Security\Common\Resources\IdentityController.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unutilized Abstraction,Thinktecture.Samples.Security,WebApiConfig,F:\newReposMay17\IdentityModel_Thinktecture.IdentityModel.45\Samples\Web API Security\Common\Security\WebApiConfig.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
