Architecture smell,Project,Namespace,Cause
Ambiguous Interface,ClaimsBasedAuthorization,ClaimsBasedAuthorization,The tool detected the smell in this component because the component provides only a single' general entry-point via the following class: AuthorizationManager
Feature Concentration,ClaimsBasedAuthorization,ClaimsBasedAuthorization,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [BundleConfig' MvcApplication' FilterConfig' RouteConfig' WebApiConfig]' [AuthorizationManager]. LCC (Lack of Component Cohesion) = 0.33
