Architecture smell,Project,Namespace,Cause,Responsible Classes
Cyclic Dependency,Newtonsoft.Json,Newtonsoft.Json.Bson,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Newtonsoft.Json.Bson' Newtonsoft.Json.Converters' Newtonsoft.Json,Newtonsoft.Json.Bson.BsonBinaryWriter' Newtonsoft.Json.Converters.BinaryConverter' Newtonsoft.Json.Converters.DataSetConverter' Newtonsoft.Json.Converters.BsonObjectIdConverter' Newtonsoft.Json.JsonSerializerSettings' Newtonsoft.Json.JsonValidatingReader' Newtonsoft.Json.JsonConvert' Newtonsoft.Json.JsonSerializer
Cyclic Dependency,Newtonsoft.Json,Newtonsoft.Json.Bson,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Newtonsoft.Json.Bson' Newtonsoft.Json.Converters' Newtonsoft.Json' Newtonsoft.Json.Utilities,Newtonsoft.Json.Bson.BsonBinaryWriter' Newtonsoft.Json.Converters.BinaryConverter' Newtonsoft.Json.Converters.DataSetConverter' Newtonsoft.Json.Converters.BsonObjectIdConverter' Newtonsoft.Json.JsonSerializerSettings' Newtonsoft.Json.JsonValidatingReader' Newtonsoft.Json.JsonConvert' Newtonsoft.Json.JsonSerializer' Newtonsoft.Json.Utilities.BinderWrapper' Newtonsoft.Json.Utilities.JavaScriptUtils' Newtonsoft.Json.Utilities.ReflectionUtils
Cyclic Dependency,Newtonsoft.Json,Newtonsoft.Json.Bson,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Newtonsoft.Json.Bson' Newtonsoft.Json.Converters' Newtonsoft.Json' Newtonsoft.Json.Serialization' Newtonsoft.Json.Utilities,Newtonsoft.Json.Bson.BsonBinaryWriter' Newtonsoft.Json.Converters.BinaryConverter' Newtonsoft.Json.Converters.DataSetConverter' Newtonsoft.Json.Converters.BsonObjectIdConverter' Newtonsoft.Json.JsonSerializerSettings' Newtonsoft.Json.JsonValidatingReader' Newtonsoft.Json.JsonConvert' Newtonsoft.Json.JsonSerializer' Newtonsoft.Json.Serialization.JsonContainerContract' Newtonsoft.Json.Serialization.JsonFormatterConverter' Newtonsoft.Json.Utilities.BinderWrapper' Newtonsoft.Json.Utilities.JavaScriptUtils' Newtonsoft.Json.Utilities.ReflectionUtils
Cyclic Dependency,Newtonsoft.Json,Newtonsoft.Json.Converters,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Newtonsoft.Json.Converters' Newtonsoft.Json,Newtonsoft.Json.Converters.BinaryConverter' Newtonsoft.Json.Converters.DataSetConverter' Newtonsoft.Json.Converters.BsonObjectIdConverter' Newtonsoft.Json.JsonSerializerSettings' Newtonsoft.Json.JsonValidatingReader' Newtonsoft.Json.JsonConvert' Newtonsoft.Json.JsonSerializer
Cyclic Dependency,Newtonsoft.Json,Newtonsoft.Json.Converters,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Newtonsoft.Json.Converters' Newtonsoft.Json' Newtonsoft.Json.Utilities,Newtonsoft.Json.Converters.BinaryConverter' Newtonsoft.Json.Converters.DataSetConverter' Newtonsoft.Json.Converters.BsonObjectIdConverter' Newtonsoft.Json.JsonSerializerSettings' Newtonsoft.Json.JsonValidatingReader' Newtonsoft.Json.JsonConvert' Newtonsoft.Json.JsonSerializer' Newtonsoft.Json.Utilities.BinderWrapper' Newtonsoft.Json.Utilities.JavaScriptUtils' Newtonsoft.Json.Utilities.ReflectionUtils
Cyclic Dependency,Newtonsoft.Json,Newtonsoft.Json.Converters,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Newtonsoft.Json.Converters' Newtonsoft.Json' Newtonsoft.Json.Schema' Newtonsoft.Json,Newtonsoft.Json.Converters.BinaryConverter' Newtonsoft.Json.Converters.DataSetConverter' Newtonsoft.Json.Converters.BsonObjectIdConverter' Newtonsoft.Json.JsonSerializerSettings' Newtonsoft.Json.JsonValidatingReader' Newtonsoft.Json.JsonConvert' Newtonsoft.Json.JsonSerializer' Newtonsoft.Json.Schema.Extensions' Newtonsoft.Json.Schema.JsonSchemaGenerator
Cyclic Dependency,Newtonsoft.Json,Newtonsoft.Json.Converters,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Newtonsoft.Json.Converters' Newtonsoft.Json' Newtonsoft.Json.Linq' Newtonsoft.Json.Schema' Newtonsoft.Json,Newtonsoft.Json.Converters.BinaryConverter' Newtonsoft.Json.Converters.DataSetConverter' Newtonsoft.Json.Converters.BsonObjectIdConverter' Newtonsoft.Json.JsonSerializerSettings' Newtonsoft.Json.JsonValidatingReader' Newtonsoft.Json.JsonConvert' Newtonsoft.Json.JsonSerializer' Newtonsoft.Json.Linq.JPath' Newtonsoft.Json.Linq.JRaw' Newtonsoft.Json.Schema.Extensions' Newtonsoft.Json.Schema.JsonSchemaGenerator
Cyclic Dependency,Newtonsoft.Json,Newtonsoft.Json,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Newtonsoft.Json' Newtonsoft.Json.Schema,Newtonsoft.Json.JsonSerializerSettings' Newtonsoft.Json.JsonValidatingReader' Newtonsoft.Json.JsonConvert' Newtonsoft.Json.JsonSerializer' Newtonsoft.Json.Schema.Extensions' Newtonsoft.Json.Schema.JsonSchemaGenerator
Cyclic Dependency,Newtonsoft.Json,Newtonsoft.Json,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Newtonsoft.Json' Newtonsoft.Json.Linq' Newtonsoft.Json.Schema,Newtonsoft.Json.JsonSerializerSettings' Newtonsoft.Json.JsonValidatingReader' Newtonsoft.Json.JsonConvert' Newtonsoft.Json.JsonSerializer' Newtonsoft.Json.Linq.JPath' Newtonsoft.Json.Linq.JRaw' Newtonsoft.Json.Schema.Extensions' Newtonsoft.Json.Schema.JsonSchemaGenerator
Cyclic Dependency,Newtonsoft.Json,Newtonsoft.Json,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Newtonsoft.Json' Newtonsoft.Json.Utilities' Newtonsoft.Json.Linq' Newtonsoft.Json.Schema,Newtonsoft.Json.JsonSerializerSettings' Newtonsoft.Json.JsonValidatingReader' Newtonsoft.Json.JsonConvert' Newtonsoft.Json.JsonSerializer' Newtonsoft.Json.Utilities.BinderWrapper' Newtonsoft.Json.Utilities.JavaScriptUtils' Newtonsoft.Json.Utilities.ReflectionUtils' Newtonsoft.Json.Linq.JPath' Newtonsoft.Json.Linq.JRaw' Newtonsoft.Json.Schema.Extensions' Newtonsoft.Json.Schema.JsonSchemaGenerator
