Method,LOC,CC,PC
Sample01_HelloWorld:Main,6,2,1
Sample01_HelloWorld:CreatePdf,12,1,1
ContentStreams:_main,13,2,1
ContentStreams:CreatePdfHigh,12,1,0
ContentStreams:CreatePdfLow,27,1,0
ContentStreams:CreatePdfUncompressed,13,1,0
ContentStreams:CreatePdfChunks,27,1,0
ContentStreams:CreatePdfAbsolute,36,1,0
ContentStreams:CreatePdfReflow,14,1,0
ContentStreams:CreatePdfReflowLow,26,1,0
MyTextRenderListener:MyTextRenderListener,3,1,1
MyTextRenderListener:BeginTextBlock,3,1,0
MyTextRenderListener:EndTextBlock,3,1,0
MyTextRenderListener:RenderImage,2,1,1
MyTextRenderListener:RenderText,6,1,1
ImageItem:ImageItem,4,1,1
ImageItem:GetRectangle,4,1,1
Line:Line,4,1,1
Line:GetItemsRect,17,6,1
MyItem:GetLL,3,1,0
MyItem:MyItem,4,1,0
MyItem:CompareTo,12,1,1
MyRenderListener:MyRenderListener,3,1,1
MyRenderListener:BeginTextBlock,2,1,0
MyRenderListener:RenderText,3,1,1
MyRenderListener:EndTextBlock,2,1,0
MyRenderListener:RenderImage,3,1,1
MyRenderListenerSimple:BeginTextBlock,2,1,0
MyRenderListenerSimple:RenderText,3,1,1
MyRenderListenerSimple:EndTextBlock,2,1,0
MyRenderListenerSimple:RenderImage,3,1,1
Structure:Structure,2,1,1
TextItem:TextItem,10,1,2
TextItem:GetLL,3,1,0
TextItem:GetColor,6,1,2
TextItem:GetRectangle,9,1,1
TextItemSimple:TextItemSimple,5,1,1
TextItemSimple:GetLL,3,1,0
TextItemSimple:GetRectangle,9,1,1
TextStyle:TextStyle,4,1,2
TextStyle:TextStyle,9,3,1
TextStyle:GetHashCode,3,1,0
TextStyle:Equals,7,2,1
S01_Watermark:Main,6,2,1
S01_Watermark:ManipulatePdf,14,1,2
S02_WrongWatermark:Main,6,2,1
S02_WrongWatermark:ManipulatePdf,17,2,2
S03_CorrectedWatermark:Main,6,2,1
S03_CorrectedWatermark:ManipulatePdf,22,2,2
S04_CorrectedWatermark:Main,6,2,1
S04_CorrectedWatermark:ManipulatePdf,21,2,2
S05_ExtractSnippets:Main,7,1,1
S05_ExtractSnippets:extractSnippets,12,1,2
S06_ExtractText:Main,7,1,1
S06_ExtractText:ExtractSnippets,4,1,1
S07_FindItemsSimple:Main,9,2,1
S07_FindItemsSimple:GetContentItems,6,1,3
S07_FindItemsSimple:Highlight,16,3,4
S08_FindItems:Main,9,2,1
S08_FindItems:GetContentItems,7,1,3
S08_FindItems:Highlight,16,3,4
S09_FindLines:Main,11,2,1
S09_FindLines:GetLines,20,5,1
S09_FindLines:AreOnSameLine,3,1,2
S10_FindStructure:Main,12,2,1
S10_FindStructure:GetStructures,20,5,1
S10_FindStructure:AreInSameStructure,7,1,2
AddLinkAnnotation:Main,6,2,1
AddLinkAnnotation:ManipulatePdf,9,1,2
PortableCollection:Main,3,1,1
PortableCollection:CreatePdf,15,1,1
UnembedFont:Main,4,1,1
UnembedFont:CreatePdf,15,1,1
UnembedFont:ManipulatePdf,21,3,2
UnembedFont:UnembedTTF,22,3,1
GenericTest:Data,1,1,0
GenericTest:Test,27,3,2
GenericTest:CreatePdf,10,1,1
GenericTest:ManipulatePdf,11,1,2
GenericTest:GetSrc,3,1,0
GenericTest:GetDest,9,3,0
GenericTest:GetStringField,11,2,1
GenericTest:ComparePdf,16,3,2
GenericTest:AssertPdf,2,1,1
GenericTest:GetCmpPdf,8,1,0
GenericTest:AddError,9,3,1
SandboxSampleWrapper:Data,5,1,0
SandboxSampleWrapper:GetTestTypes,14,3,1
WrapToTestAttribute:WrapToTestAttribute,3,1,0
WrapToTestAttribute:WrapToTestAttribute,3,1,1
RepeatImage:Main,6,2,1
RepeatImage:ManipulatePdf,17,1,2
TiledImage:Main,6,2,1
TiledImage:CreatePdf,18,1,1
SimpleRowColspan:Main,6,2,1
SimpleRowColspan:CreatePdf,33,1,1
