Architecture smell,Project,Namespace,Cause
Unstable Dependency,itextsharp.sandbox(VS2010),iTextSharp.sandbox,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): iTextSharp.testutils
Feature Concentration,itextsharp.sandbox(VS2010),iTextSharp.javaone.edition14,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [S01_Watermark]' [S02_WrongWatermark]' [S03_CorrectedWatermark]' [S04_CorrectedWatermark]' [S05_ExtractSnippets]' [S06_ExtractText]' [S07_FindItemsSimple]' [S08_FindItems' S09_FindLines' S10_FindStructure]. LCC (Lack of Component Cohesion) = 0.8
