Architecture smell,Project,Namespace,Cause,Responsible Classes
Cyclic Dependency,uhttpsharp,uhttpsharp.Headers,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: uhttpsharp.Headers' uhttpsharp,uhttpsharp.Headers.EmptyHttpPost' uhttpsharp.HttpClientHandler' uhttpsharp.HttpServer
Cyclic Dependency,uhttpsharp,uhttpsharp.Headers,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: uhttpsharp.Headers' uhttpsharp.RequestProviders' uhttpsharp,uhttpsharp.Headers.EmptyHttpPost' uhttpsharp.RequestProviders.HttpRequestMethodDecorator' uhttpsharp.RequestProviders.HttpRequestProvider' uhttpsharp.HttpClientHandler' uhttpsharp.HttpServer
Cyclic Dependency,uhttpsharp,uhttpsharp.Headers,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: uhttpsharp.Headers' uhttpsharp' uhttpsharp.RequestProviders' uhttpsharp,uhttpsharp.Headers.EmptyHttpPost' uhttpsharp.HttpClientHandler' uhttpsharp.HttpServer' uhttpsharp.RequestProviders.HttpRequestMethodDecorator' uhttpsharp.RequestProviders.HttpRequestProvider
Cyclic Dependency,uhttpsharp,uhttpsharp.Headers,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: uhttpsharp.Headers' uhttpsharp.RequestProviders' uhttpsharp' uhttpsharp.RequestProviders' uhttpsharp,uhttpsharp.Headers.EmptyHttpPost' uhttpsharp.RequestProviders.HttpRequestMethodDecorator' uhttpsharp.RequestProviders.HttpRequestProvider' uhttpsharp.HttpClientHandler' uhttpsharp.HttpServer
Cyclic Dependency,uhttpsharp,uhttpsharp,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: uhttpsharp' uhttpsharp.RequestProviders,uhttpsharp.HttpClientHandler' uhttpsharp.HttpServer' uhttpsharp.RequestProviders.HttpRequestMethodDecorator' uhttpsharp.RequestProviders.HttpRequestProvider
Unstable Dependency,uhttpsharp,uhttpsharp.Headers,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): uhttpsharp,uhttpsharp.Headers.IHttpPost
Unstable Dependency,uhttpsharp,uhttpsharp,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): uhttpsharp.RequestProviders' uhttpsharp.Listeners,uhttpsharp.IHttpRequestProvider' uhttpsharp.IHttpListener
Feature Concentration,uhttpsharp,uhttpsharp.Attributes,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [IModelBinding' FromStateAttribute' PrefixAttribute' FromBodyAttribute' FromPostAttribute' FromQueryAttribute' FromHeadersAttribute]' [HttpMethodAttribute]' [NullableAttribute]. LCC (Lack of Component Cohesion) = 0.33,uhttpsharp.Attributes.HttpMethodAttribute' uhttpsharp.Attributes.NullableAttribute
Feature Concentration,uhttpsharp,uhttpsharp.Handlers,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [ClassRouter' IndexerAttribute' ControllerHandler' ControllerMethod' ControllerRoute' IControllerResponse' CustomResponse' RenderResponse' RedirectResponse' Response' IViewResponse' IView' JsonView' JsonViewResponse]' [FileHandler]' [Pipeline]' [EmptyPipeline]' [IResponseProvider' JsonResponseProvider' RestHandler<T>' RestCall' IRestController]' [HttpRouter]. LCC (Lack of Component Cohesion) = 0.26,uhttpsharp.Handlers.EmptyPipeline' uhttpsharp.Handlers.HttpRouter
Feature Concentration,uhttpsharp,uhttpsharp.Headers,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [CompositeHttpHeaders' IHttpHeaders' QueryStringHttpHeaders' EmptyHttpHeaders' HttpPost' ListHttpHeaders' HttpHeaders' HttpHeadersDebuggerProxy' HttpHeadersExtensions]' [KeyValueComparer<TKey'TValue'TOutput>]' [EmptyHttpPost]' [HttpHeader]. LCC (Lack of Component Cohesion) = 0.33,uhttpsharp.Headers.KeyValueComparer<TKey'TValue'TOutput>' uhttpsharp.Headers.EmptyHttpPost' uhttpsharp.Headers.HttpHeader
Scattered Functionality,uhttpsharp,uhttpsharp.RequestProviders,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: uhttpsharp.Headers' uhttpsharp,uhttpsharp.Headers.IHttpHeaders' uhttpsharp.IHttpMethodProvider
