Method,LOC,CC,PC
DebugProject:Run,6,2,0
FileWatcher:FileWatcher,2,1,0
FileWatcher:FileWatcher,9,1,1
FileWatcher:WatchDirectory,4,1,3
FileWatcher:WatchFile,3,1,1
FileWatcher:Dispose,3,1,0
FileWatcher:ReportChange,3,1,2
FileWatcher:ReportChange,15,4,3
FileWatcher:OnRenamed,3,1,2
FileWatcher:OnWatcherChanged,3,1,2
FileWatcher:HasChanged,25,7,3
KDesignTimeHost:KDesignTimeHost,3,1,0
KDesignTimeHost:KRuntimeStarted,8,1,3
KDesignTimeHost:OnMessageReceived,17,5,1
KDesignTimeHost:OnReferencesMessage,5,1,2
KDesignTimeHost:OnConfigurationsMessage,5,1,2
KDesignTimeHost:GetProject,4,1,1
KDesignTimeHost:Start,9,2,1
KDesignTimeHost:GetHostId,3,1,0
KDesignTimeHost:Stop,7,2,0
KRuntimeProcessStartInfo:CreateConsoleStartInfo,5,1,1
KProject:KProject,4,1,2
KProject:LoadFiles,13,2,0
KProject:GetItemsOfType,3,1,1
KProject:GetDefaultItemType,6,2,1
KProject:IsCSharpFile,4,1,1
KProject:Save,3,1,0
KProject:IsFileInProject,3,1,1
KProject:FindFile,13,1,1
KProject:SavePreferences,2,1,0
KProject:Start,14,3,1
KProject:CreateProcessStartInfo,3,1,0
KProject:CreateProjectItem,3,1,1
KProject:ResolveAssemblyReferences,3,1,1
KProject:ProjectCreationComplete,2,1,0
KProject:ProjectLoaded,2,1,0
KProject:LoadProjectExtensions,3,1,1
KProject:SaveProjectExtensions,2,1,2
KProject:HasProjectType,3,1,1
KProject:GetDefaultNamespace,3,1,1
KProject:CreateCodeDomProvider,3,1,0
KProject:GenerateCodeFromCodeDom,3,1,2
KProject:GetAmbience,3,1,0
KProject:PrepareSymbolSearch,3,1,1
KProject:GetBuildDependencies,3,1,1
KProject:BuildAsync,3,1,3
KProject:CreateProjectBuildOptions,3,1,2
KProject:Dispose,2,1,0
KProject:GetCodeItems,5,1,2
KProject:UpdateReferences,12,2,3
KProject:GetFileName,7,2,4
KProject:GetFileName,9,3,1
KProject:RemoveExistingReferences,5,1,1
KProject:RaiseProjectItemAdded,6,2,1
KProject:OnParseInformationUpdated,8,2,1
KProject:UpdateConfigurations,4,1,1
KProjectService:KProjectService,4,1,0
KProjectService:MainWindowClosed,3,1,2
KProjectService:SolutionClosed,3,1,2
KProjectService:OpenDirectory,12,2,1
KProjectService:CheckDirectoryExists,4,2,1
KProjectService:CloseSolution,3,1,0
KProjectService:OpenDirectoryAsSolution,7,1,1
KProjectService:OpenProject,7,1,1
KRuntime:KRuntime,3,1,1
KRuntime:ToString,3,1,0
KRuntime:KlrPath,3,1,0
KRuntime:GetDefaultRuntime,4,1,0
KRuntime:GetDefaultRuntime,8,2,3
KRuntime:GetPathEnvironmentVariableDirectories,7,2,0
KRuntimeHome:KRuntimeHome,3,1,1
KRuntimeHome:GetPaths,3,1,0
KRuntimeHome:Find,7,2,0
KRuntimeHome:FromEnvironmentVariable,4,1,2
