Implementation smell,Namespace,Class,File,Method,Description
Long Statement,Ninject,ExtensionsForKernel,D:\newReposJune17\ninject_ninject.extensions.xml\src\Ninject.Extensions.Xml\Extensions\ExtensionsForKernel.cs,GetModules,The length of the statement  "	var elementProcessors = kernel.Components.GetAll<IModuleChildXmlElementProcessor> ().ToDictionary (processor => processor.XmlNodeName); " is 135.
Long Statement,Ninject.Extensions.Xml.Extensions,ExtensionsForDictionary,D:\newReposJune17\ninject_ninject.extensions.xml\src\Ninject.Extensions.Xml\Extensions\ExtensionsForDictionary.cs,GetProcessor,The length of the statement  "		throw new ConfigurationErrorsException (string.Format ("<{1}> element contains an unknown element type '{0}'."' elementName' parentElementName)); " is 145.
Long Statement,Ninject.Extensions.Xml.Extensions,ExtensionsForXElement,D:\newReposJune17\ninject_ninject.extensions.xml\src\Ninject.Extensions.Xml\Extensions\ExtensionsForXElement.cs,RequiredAttribute,The length of the statement  "		throw new ConfigurationErrorsException (string.Format ("The '{0}' element does not have the required attribute '{1}'."' element.Name' name.LocalName)); " is 151.
Long Statement,Ninject.Extensions.Xml.Processors,BindingBuilderFactory,D:\newReposJune17\ninject_ninject.extensions.xml\src\Ninject.Extensions.Xml\Processors\BindingBuilderFactory.cs,GetTypeFromAttributeValue,The length of the statement  "		throw new ConfigurationErrorsException (string.Format ("Couldn't resolve type '{0}' defined in '{1}' attribute."' attribute.Value' attribute.Name)); " is 148.
Long Statement,Ninject.Extensions.Xml.Processors,BindingBuilderFactory,D:\newReposJune17\ninject_ninject.extensions.xml\src\Ninject.Extensions.Xml\Processors\BindingBuilderFactory.cs,VerifyElementHasExactlyOneToAttribute,The length of the statement  "		throw new ConfigurationErrorsException ("The 'bind' element has both a 'to' and a 'toProvider' attribute. Specify only one of them!"); " is 134.
Long Statement,Ninject.Extensions.Xml.Processors,ChildElementProcessor,D:\newReposJune17\ninject_ninject.extensions.xml\src\Ninject.Extensions.Xml\Processors\ChildElementProcessor.cs,ProcessAttributes,The length of the statement  "		throw new ConfigurationErrorsException (string.Format ("Required attributes for element <{0}> not found: {1}"' element.Name' string.Join ("' "' requiredAttributeProcessors.Select (processor => processor.XmlNodeName).ToArray ()))); " is 230.
Long Statement,Ninject.Extensions.Xml.Processors,ChildElementProcessor,D:\newReposJune17\ninject_ninject.extensions.xml\src\Ninject.Extensions.Xml\Processors\ChildElementProcessor.cs,GetRelevantProcessors,The length of the statement  "	return nodeProcessors.Where (processor => processor.AppliesTo (owner)).ToDictionary (processor => processor.XmlNodeName); " is 121.
Long Statement,Ninject.Extensions.Xml.Processors,ScopeXmlAttributeProcessor,D:\newReposJune17\ninject_ninject.extensions.xml\src\Ninject.Extensions.Xml\Processors\ScopeXmlAttributeProcessor.cs,GetInvalidScopeErrorMessage,The length of the statement  "	return string.Format ("The '{3}' element has an unknown value '{0}' for its 'scope' attribute. Valid values are {1} and {2}."' scope' validScopes' lastScope' parentElementName); " is 177.
