Implementation smell,Namespace,Class,File,Method,Description
Long Statement,Patterns.Bridge,MapPointRep,C:\repos\DNikitenko_design-patterns\Patterns\Bridge\MapPointRep.cs,GetInstance,The length of the statement  "	var instance = _instances.FirstOrDefault (point => point.Altitude == altitude && point.Latitude == latitude && point.Height == height); " is 135.
Long Statement,Patterns.Builder.RequestRunners,DefaultWebRequestManager,C:\repos\DNikitenko_design-patterns\Patterns\Builder\RequestRunners\DefaultWebRequestManager.cs,ConfigureRequest,The length of the statement  "	Builder.ConfigureMethod ().ConfigureUserAgent ().ConfigureRequestOptions (RequestData).ConfigureCookies (new CookieContainer ()); " is 129.
Long Statement,Patterns.Decorator.TestExamples,DecoratorTest,C:\repos\DNikitenko_design-patterns\Patterns\Decorator\TestExamples\DecoratorTest.cs,Run,The length of the statement  "	IGirl extendedKitGirl = new AttractiveGirlDecorator (new NiceAssGirlDecorator (new SharpDressedGirlDecorator (new BasicGirl ()))); " is 130.
Long Statement,Patterns.Decorator.TestExamples,DecoratorTest,C:\repos\DNikitenko_design-patterns\Patterns\Decorator\TestExamples\DecoratorTest.cs,Run,The length of the statement  "	IGirl megaGirl = new AttractiveGirlDecorator (new NiceAssGirlDecorator (new SharpDressedGirlDecorator (new IntelligentGirlDecorator (new JazzGirlDecorator (new BasicGirl ()))))); " is 178.
