Implementation smell,Namespace,Class,File,Method,Description
Long Statement,Nancy.ViewEngines.Razor.BuildProviders,NancyCSharpRazorBuildProvider,C:\research\architectureSmells\repos\NancyFx_Nancy\src\Nancy.ViewEngines.Razor.BuildProviders\NancyCSharpRazorBuildProvider.cs,GenerateCode,The length of the statement  "            assemblyBuilder.GenerateTypeFactory(string.Format(CultureInfo.InvariantCulture' "{0}.{1}"' new object[] { this.host.DefaultNamespace' this.host.DefaultClassName })); " is 165.
Long Statement,Nancy.ViewEngines.Razor.BuildProviders,NancyCSharpRazorBuildProvider,C:\research\architectureSmells\repos\NancyFx_Nancy\src\Nancy.ViewEngines.Razor.BuildProviders\NancyCSharpRazorBuildProvider.cs,GetGeneratedType,The length of the statement  "            return results.CompiledAssembly.GetType(string.Format(CultureInfo.CurrentCulture' "{0}.{1}"' new object[] { this.host.DefaultNamespace' this.host.DefaultClassName })); " is 167.
