Method,LOC,CC,PC
AccessHandler:IsRecordExist,26,6,3
AccessHandler:InsertOrUpdate,21,5,1
AccessHandler:InsertProperty,10,1,1
AccessHandler:UpdateProperty,10,1,1
AccessHandler:GetConnectionString,18,3,0
AccessHandler:MakeFileName,38,3,2
AccessHandler:Update,39,9,1
AccessHandler:Insert,36,9,1
AgentUrlDictionaryLog:AgentUrlDictionaryLog,38,1,0
ExcelInterlop:CreateNewExcelFile,41,3,0
ExcelOledbHandler:ExcelOledbHandler,4,1,2
ExcelOledbHandler:KillProcesses,8,3,1
ExcelOledbHandler:GetAllProcess,7,1,1
ExcelOledbHandler:GetConnectionString,19,2,0
ExcelOledbHandler:ReadExcelFile,27,4,0
ExcelOledbHandler:WriteInDatabase,58,12,3
Form1:Form1,12,2,0
Form1:linkLabel1_LinkClicked,6,2,2
Form1:buttonExit_Click,3,1,2
Form1:buttonRun_Click,15,1,2
Form1:getProgress,5,1,2
Form1:SetLabelText,15,2,1
Form1:SetRichboxText,15,2,1
Form1:buttonRun_MouseEnter,3,1,2
Form1:buttonRun_MouseLeave,3,1,2
Form1:FrontThreadWork,273,29,0
Form1:FindDirectUrl,14,5,1
Form1:PrintCollection,13,3,2
Form1:GetAllRecords,28,4,1
Form1:CheckInBase,56,11,1
Form1:PrintAllElements,31,8,1
Form1:webBrowser1_DocumentCompleted_1,26,4,2
Form1:CompareStrings,17,5,2
Form1:button1_Click,10,2,2
Form1:Form1_Load,2,1,2
MousePriceScrapper:CheckMousePrice,35,7,1
MousePriceScrapper:SearchForDate,35,9,2
MousePriceScrapper:CompareStrings50Percent,19,5,2
MousePriceScrapper:MakeUrl,4,1,1
MousePriceScrapper:MatchPriceFromSubjectString,23,5,2
MousePriceScrapper:IsRegexResultFound,12,2,2
MousePriceScrapper:GetRegexStringResult,18,4,2
MousePriceScrapper:GetMyRecord,37,8,3
MousePriceScrapper:GetNewPageUri,13,3,1
MousePriceScrapper:GetRegexStringResult,20,4,2
Program:Main,5,1,0
Resources:Resources,2,1,0
