Implementation smell,Namespace,Class,File,Method,Description
Long Statement,ZooplaVideoMaker,Form1,C:\repos\AbbasNaqvi_Projects\ZooplaVideoMaker\ZooplaVideoMaker\Form1.cs,ReduceBitmap,The length of the statement  "		dc.DrawImage (original' new Rectangle (0' 0' reducedWidth' reducedHeight)' new Rectangle (0' 0' original.Width' original.Height)' GraphicsUnit.Pixel); " is 150.
