Method,LOC,CC,PC
Form1:Form1,18,3,0
Form1:DrawImages,109,7,3
Form1:ReduceBitmap,9,3,3
Form1:CreateMovieFromImages,30,7,0
Form1:linkLabel1_LinkClicked,10,2,2
Form1:linkLabel2_LinkClicked,12,2,2
Form1:button1_Click,30,7,2
Form1:backgroundWorker1_RunWorkerCompleted,4,1,2
Form1:job_EncodeProgress,3,1,2
Form1:button2_Click,5,2,2
Form1:buttonCreateImage_Click,3,1,2
Form1:SetLabelText,14,2,1
Form1:backgroundWorker1_DoWork,27,4,2
Form1:radioButton2_CheckedChanged,3,1,2
Program:Main,5,1,0
Resources:Resources,2,1,0
