Method,LOC,CC,PC
ButtonBinders:BindCommandToClick,3,1,9
CheckBoxBinders:CheckStateProperty,3,1,1
CheckBoxBinders:CheckedProperty,3,1,1
CheckBoxBinders:CheckBoxBinders,3,1,7
FormBinders:BindCommandToClose,4,1,3
ListControlBinders:DataSourceProperty,7,1,6
ListControlBinders:DataSourceProperty,3,1,3
ListControlBinders:SelectedItemProperty,21,1,9
RadioButtonBinders:CheckedProperty,3,1,1
TrackBarBinder:ValueProperty,3,1,1
ControlBinders:BackColorProperty,3,1,1
ControlBinders:EnabledProperty,3,1,1
ControlBinders:TextProperty,3,1,1
ControlBinders:GetVisibility,3,1,1
ControlBinders:SetVisibility,15,11,2
ControlBinders:SetVisibilityNotification,4,1,6
DateTimePickerBinders:MinDateProperty,3,1,1
DateTimePickerBinders:MaxDateProperty,3,1,1
UDispatcher:UDispatcher,3,1,1
UDispatcher:InvokeAction,4,1,2
UDispatcher:UInvoke,3,1,1
UDispatcher:UInvoke,3,1,2
UDispatcher:Invoke,5,1,3
