Implementation smell,Namespace,Class,File,Method,Description
Long Statement,FluentEmail.Mailgun.HttpHelpers,BasicAuthHeader,D:\research\architectureSmells\repos\lukencode_FluentEmail\src\Senders\FluentEmail.Mailgun\HttpHelpers\BasicAuthHeader.cs,GetHeader,The length of the statement  "            return new AuthenticationHeaderValue("Basic"' Convert.ToBase64String(System.Text.Encoding.ASCII.GetBytes($"{username}:{password}"))); " is 133.
Long Statement,FluentEmail.Mailgun.HttpHelpers,HttpClientExtensions,D:\research\architectureSmells\repos\lukencode_FluentEmail\src\Senders\FluentEmail.Mailgun\HttpHelpers\HttpClientHelpers.cs,PostMultipart,The length of the statement  "            var response = await client.PostAsync(url' HttpClientHelpers.GetMultipartFormDataContentBody(parameters' files)).ConfigureAwait(false); " is 135.
Long Statement,FluentEmail.Mailgun,MailgunSender,D:\research\architectureSmells\repos\lukencode_FluentEmail\src\Senders\FluentEmail.Mailgun\MailgunSender.cs,SendAsync,The length of the statement  "            parameters.Add(new KeyValuePair<string' string>("from"' $"{email.Data.FromAddress.Name} <{email.Data.FromAddress.EmailAddress}>")); " is 131.
