Implementation smell,Namespace,Class,File,Method,Description
Long Statement,MvcTurbine.EmbeddedViews,AssemblyResourceFile,F:\newReposMay17\lozanotek_mvcturbine\src\Blades\EmbeddedViews\MvcTurbine.EmbeddedViews\AssemblyResourceFile.cs,GetResourceAssembly,The length of the statement  "	return assemblies.Where (assembly => string.Equals (assembly.FullName' embeddedView.AssemblyFullName' StringComparison.InvariantCultureIgnoreCase)).SingleOrDefault (); " is 167.
Long Statement,MvcTurbine.EmbeddedViews,EmbeddedViewVirtualPathProvider,F:\newReposMay17\lozanotek_mvcturbine\src\Blades\EmbeddedViews\MvcTurbine.EmbeddedViews\EmbeddedViewVirtualPathProvider.cs,IsEmbeddedView,The length of the statement  "	return checkPath.StartsWith ("~/Views/"' StringComparison.InvariantCultureIgnoreCase) && embeddedViews.ContainsEmbeddedView (checkPath); " is 136.
