Design smell,Namespace,Class,File,Cause
Unutilized Abstraction,Coypu,AmbiguousException,C:\repos\featurist_coypu\src\Coypu\AmbiguousException.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Duplicate Abstraction,Coypu,DriverFactory,C:\repos\featurist_coypu\src\Coypu\DriverFactory.cs,The tool detected the smell in this class because two or more abstractions have identical names. The abstractions with identical names are: Coypu.DriverFactory' Coypu.Drivers.Selenium.DriverFactory
Unutilized Abstraction,Coypu,MissingDialogException,C:\repos\featurist_coypu\src\Coypu\MissingDialogException.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unutilized Abstraction,Coypu,ElementFoundExtensions,C:\repos\featurist_coypu\src\Coypu\ElementFoundExtensions.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unutilized Abstraction,Coypu,StaleElementException,C:\repos\featurist_coypu\src\Coypu\StaleElementException.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Duplicate Abstraction,Coypu.Drivers.Selenium,FrameFinder,C:\repos\featurist_coypu\src\Coypu\Drivers\Selenium\FrameFinder.cs,The tool detected the smell in this class because two or more abstractions have identical names. The abstractions with identical names are: Coypu.Drivers.Selenium.FrameFinder' Coypu.Finders.FrameFinder
Unutilized Abstraction,Coypu.Drivers.Selenium,DriverFactory,C:\repos\featurist_coypu\src\Coypu\Drivers\Selenium\DriverFactory.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Duplicate Abstraction,Coypu.Drivers.Selenium,ElementFinder,C:\repos\featurist_coypu\src\Coypu\Drivers\Selenium\ElementFinder.cs,The tool detected the smell in this class because two or more abstractions have identical names. The abstractions with identical names are: Coypu.Drivers.Selenium.ElementFinder' Coypu.Finders.ElementFinder
Unutilized Abstraction,Coypu.Drivers.Selenium,SeleniumExtensions,C:\repos\featurist_coypu\src\Coypu\Drivers\Selenium\SeleniumExtensions.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unutilized Abstraction,Coypu.Drivers,NoSuchBrowserException,C:\repos\featurist_coypu\src\Coypu\Drivers\NoSuchBrowserException.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unutilized Abstraction,Coypu.Drivers,BrowserNotSupportedException,C:\repos\featurist_coypu\src\Coypu\Drivers\BrowserNotSupportedException.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unnecessary Abstraction,Coypu.Matchers,Obsoletion,C:\repos\featurist_coypu\src\Coypu\Matchers\Shows.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: ' ObsoleteMessage
Unutilized Abstraction,Coypu.Matchers,Obsoletion,C:\repos\featurist_coypu\src\Coypu\Matchers\Shows.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unnecessary Abstraction,Coypu.Matchers,Shows,C:\repos\featurist_coypu\src\Coypu\Matchers\Shows.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: 
Unutilized Abstraction,Coypu.Matchers,Shows,C:\repos\featurist_coypu\src\Coypu\Matchers\Shows.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unnecessary Abstraction,Coypu.Matchers,ShowsNo,C:\repos\featurist_coypu\src\Coypu\Matchers\Shows.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: 
Unutilized Abstraction,Coypu.Matchers,ShowsNo,C:\repos\featurist_coypu\src\Coypu\Matchers\Shows.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unutilized Abstraction,Coypu.Queries,ElementExistsQuery,C:\repos\featurist_coypu\src\Coypu\Queries\ElementExistsQuery.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unutilized Abstraction,Coypu.Queries,HasNoValueQuery,C:\repos\featurist_coypu\src\Coypu\Queries\HasNoValueQuery.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unutilized Abstraction,Coypu.Queries,FindAllCssWithPredicateQuery,C:\repos\featurist_coypu\src\Coypu\Queries\FindAllCssWithPredicateQuery.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unutilized Abstraction,Coypu.Queries,FindAllXPathWithPredicateQuery,C:\repos\featurist_coypu\src\Coypu\Queries\FindAllXPathWithPredicateQuery.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unutilized Abstraction,Coypu.Queries,HasValueQuery,C:\repos\featurist_coypu\src\Coypu\Queries\HasValueQuery.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unutilized Abstraction,Coypu.Queries,WindowExistsQuery,C:\repos\featurist_coypu\src\Coypu\Queries\WindowExistsQuery.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unutilized Abstraction,Coypu.Queries,WindowMissingQuery,C:\repos\featurist_coypu\src\Coypu\Queries\WindowMissingQuery.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unutilized Abstraction,Coypu.Queries,HasNoDialogQuery,C:\repos\featurist_coypu\src\Coypu\Queries\DialogQuery.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unutilized Abstraction,Coypu.Queries,ElementMissingQuery,C:\repos\featurist_coypu\src\Coypu\Queries\ElementMissingQuery.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unutilized Abstraction,Coypu.Queries,ElementQuery,C:\repos\featurist_coypu\src\Coypu\Queries\ElementQuery.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unutilized Abstraction,Coypu.Queries,HasContentMatchQuery,C:\repos\featurist_coypu\src\Coypu\Queries\HasContentMatchQuery.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
