Implementation smell,Namespace,Class,File,Method,Description
Long Statement,Glimpse.WindowsAzure.Caching.Infrastructure,DataCacheEventSubscriberFactoryInitializer,C:\repos\Glimpse_Glimpse\source\Glimpse.WindowsAzure.Caching\Infrastructure\DataCacheEventSubscriberFactoryInitializer.cs,Setup,The length of the statement  "            DataCacheEventSubscriberFactory.SetOperationContextFactory(new GlimpseDataCacheEventSubscriber(context.MessageBroker' context.TimerStrategy)); " is 142.
Long Statement,Glimpse.WindowsAzure.Caching.Infrastructure,GlimpseDataCacheEventSubscriber,C:\repos\Glimpse_Glimpse\source\Glimpse.WindowsAzure.Caching\Infrastructure\GlimpseDataCacheEventSubscriber.cs,CacheOnCacheOperationCompleted,The length of the statement  "            // MessageBroker.Publish(new Message(serviceType' args.Request.Method' args.Request.RequestUri.ToString()' (int)args.Response.StatusCode' args.RequestInformation.StartTime.ToLocalTime()' point.StartTime' point.Offset' args)); " is 225.
Magic Number,Glimpse.WindowsAzure.Caching.Infrastructure,LongExtensions,C:\repos\Glimpse_Glimpse\source\Glimpse.WindowsAzure.Caching\Infrastructure\LongExtensions.cs,ToBytesHuman,The following statement contains a magic number: const int scale = 1024;
