Design smell,Namespace,Class,File,Cause
Unnecessary Abstraction,Glimpse.AspNet.AlternateType,IRouteNameMixin,C:\repos\Glimpse_Glimpse\source\Glimpse.AspNet\AlternateType\IRouteNameMixin.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: IsNamed' Name
Unutilized Abstraction,Glimpse.AspNet.AlternateType,RouteConstraintRegex,C:\repos\Glimpse_Glimpse\source\Glimpse.AspNet\AlternateType\RouteConstraintRegex.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unnecessary Abstraction,Glimpse.AspNet,Constants,C:\repos\Glimpse_Glimpse\source\Glimpse.AspNet\Constants.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: ' RuntimeKey' LoggerKey
Unnecessary Abstraction,Glimpse.AspNet,HttpApplicationBase,C:\repos\Glimpse_Glimpse\source\Glimpse.AspNet\HttpApplicationBase.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: Application
Unutilized Abstraction,Glimpse.AspNet,HttpHandler,C:\repos\Glimpse_Glimpse\source\Glimpse.AspNet\HttpHandler.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unutilized Abstraction,Glimpse.AspNet,HttpModule,C:\repos\Glimpse_Glimpse\source\Glimpse.AspNet\HttpModule.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unutilized Abstraction,Glimpse.AspNet,PreBodyTagFilter,C:\repos\Glimpse_Glimpse\source\Glimpse.AspNet\PreBodyTagFilter.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unutilized Abstraction,Glimpse.AspNet.Controls,Client,C:\repos\Glimpse_Glimpse\source\Glimpse.AspNet\Controls\Client.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unnecessary Abstraction,Glimpse.AspNet.Extensibility,AspNetTab,C:\repos\Glimpse_Glimpse\source\Glimpse.AspNet\Extensibility\AspNetTab.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: 
Unutilized Abstraction,Glimpse.AspNet.Extensions,HttpContextExtensions,C:\repos\Glimpse_Glimpse\source\Glimpse.AspNet\Extensions\HttpContextExtensions.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unutilized Abstraction,Glimpse.AspNet.Extensions,RuntimePolicyContextExtensions,C:\repos\Glimpse_Glimpse\source\Glimpse.AspNet\Extensions\RuntimePolicyContextExtensions.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unutilized Abstraction,Glimpse.AspNet.Extensions,TabContextExtensions,C:\repos\Glimpse_Glimpse\source\Glimpse.AspNet\Extensions\TabContextExtensions.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unnecessary Abstraction,Glimpse.AspNet.Model,CacheConfigurationModel,C:\repos\Glimpse_Glimpse\source\Glimpse.AspNet\Model\CacheConfigurationModel.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: EffectivePercentagePhysicalMemoryLimit' EffectivePrivateBytesLimit
Unnecessary Abstraction,Glimpse.AspNet.Model,ConfigurationAuthenticationFormsCredentialsModel,C:\repos\Glimpse_Glimpse\source\Glimpse.AspNet\Model\ConfigurationAuthenticationFormsCredentialsModel.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: PasswordFormat
Unnecessary Abstraction,Glimpse.AspNet.Model,ConfigurationAuthenticationModel,C:\repos\Glimpse_Glimpse\source\Glimpse.AspNet\Model\ConfigurationAuthenticationModel.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: Mode' Forms
