Architecture smell,Project,Namespace,Cause,Responsible Classes
Cyclic Dependency,Glimpse.Mvc4,Glimpse.Mvc.AlternateType,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Glimpse.Mvc.AlternateType' Glimpse.Mvc.Message,Glimpse.Mvc.AlternateType.ActionFilter' Glimpse.Mvc.AlternateType.OnActionExecuting' Glimpse.Mvc.AlternateType.FindViews' Glimpse.Mvc.Message.MvcTimelineCategory' Glimpse.Mvc.Message.MvcTimelineExtension
Unstable Dependency,Glimpse.Mvc4,Glimpse.Mvc.Message,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): Glimpse.Mvc.AlternateType,Glimpse.Mvc.Message.Message
Unstable Dependency,Glimpse.Mvc4,Glimpse.Mvc.Model,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): Glimpse.Mvc.AlternateType,Glimpse.Mvc.Model.Message
God Component,Glimpse.Mvc4,Glimpse.Mvc.AlternateType,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 45,Glimpse.Mvc.AlternateType.IActionInvokerStateMixin' Glimpse.Mvc.AlternateType.ActionInvokerStateMixin' Glimpse.Mvc.AlternateType.IUnvalidatedEnumerableValueProvider' Glimpse.Mvc.AlternateType.IViewCorrelationMixin' Glimpse.Mvc.AlternateType.ActionFilter' Glimpse.Mvc.AlternateType.AuthorizationFilter' Glimpse.Mvc.AlternateType.ControllerFactory' Glimpse.Mvc.AlternateType.DependencyResolver' Glimpse.Mvc.AlternateType.ExceptionFilter' Glimpse.Mvc.AlternateType.ModelBinderProvider' Glimpse.Mvc.AlternateType.ResultFilter' Glimpse.Mvc.AlternateType.ValueProvider<T>' Glimpse.Mvc.AlternateType.ValueProviderFactory' Glimpse.Mvc.AlternateType.View' Glimpse.Mvc.AlternateType.ViewCorrelationMixin' Glimpse.Mvc.AlternateType.ViewEngine
Feature Concentration,Glimpse.Mvc4,Glimpse.Mvc.AlternateType,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [ActionFilter]' [OnActionExecuting' Message' OnActionExecuted' InvokeActionResult<T>' Arguments' InvokeActionMethod' EndInvokeActionMethod' OnAuthorization' CreateController' GetService' GetServices' OnException' BindProperty' BindModel' OnResultExecuting' OnResultExecuted' ContainsPrefix' GetValue' Render' IViewCorrelationMixin' ViewCorrelationMixin' FindViews' IActionInvokerStateMixin' ActionInvokerStateMixin' BeginInvokeActionMethod]' [ActionInvoker]' [GetFilters<T>]' [AsyncActionInvoker]' [AuthorizationFilter]' [ControllerFactory]' [DependencyResolver]' [ExceptionFilter]' [ModelBinder]' [ModelBinderProvider]' [GetBinder]' [ResultFilter]' [ValueProvider<T>]' [GetKeysFromPrefix]' [ValueProviderFactory]' [GetValueProvider' IUnvalidatedEnumerableValueProvider' UnvalidatedEnumerableValueProvider]' [View]' [ViewEngine]. LCC (Lack of Component Cohesion) = 0.42,Glimpse.Mvc.AlternateType.AuthorizationFilter' Glimpse.Mvc.AlternateType.ControllerFactory' Glimpse.Mvc.AlternateType.DependencyResolver' Glimpse.Mvc.AlternateType.ExceptionFilter' Glimpse.Mvc.AlternateType.ModelBinder' Glimpse.Mvc.AlternateType.ModelBinderProvider' Glimpse.Mvc.AlternateType.GetBinder' Glimpse.Mvc.AlternateType.ResultFilter' Glimpse.Mvc.AlternateType.ValueProvider<T>' Glimpse.Mvc.AlternateType.GetKeysFromPrefix' Glimpse.Mvc.AlternateType.ValueProviderFactory' Glimpse.Mvc.AlternateType.View' Glimpse.Mvc.AlternateType.ViewEngine
Feature Concentration,Glimpse.Mvc4,Glimpse.Mvc.Message,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [FilterBounds' BoundedFilterMessageExtension' MvcTimelineExtension' FilterCategory' FilterMessageExtension' IActionMessage' IChildActionMessage' IExecutionMessage' IFilterMessage' IBoundedFilterMessage' ICanceledBasedFilterMessage' IExceptionFilterMessage' IInvokeActionResultMessage]' [ActionMessageExtension]' [CanceledBasedFilterMessageExtension]' [ChildActionMessageExtension]' [ExceptionBasedFilterMessageExtension]' [MvcTimelineCategory]. LCC (Lack of Component Cohesion) = 0.33,Glimpse.Mvc.Message.CanceledBasedFilterMessageExtension' Glimpse.Mvc.Message.ChildActionMessageExtension' Glimpse.Mvc.Message.ExceptionBasedFilterMessageExtension' Glimpse.Mvc.Message.MvcTimelineCategory
Feature Concentration,Glimpse.Mvc4,Glimpse.Mvc.Model,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [DefaultValueModel<T>]' [ExecutionModel]' [MetadataContentModel]' [MetadataItemModel]' [MetadataPropertyItemModel]' [ModelBindingModel' ValueProviderModel]' [MvcDisplayModel]' [ViewModelSummary]' [ViewsModel]. LCC (Lack of Component Cohesion) = 0.9,Glimpse.Mvc.Model.DefaultValueModel<T>' Glimpse.Mvc.Model.ExecutionModel' Glimpse.Mvc.Model.MetadataContentModel' Glimpse.Mvc.Model.MetadataItemModel' Glimpse.Mvc.Model.MetadataPropertyItemModel' Glimpse.Mvc.Model.MvcDisplayModel' Glimpse.Mvc.Model.ViewModelSummary' Glimpse.Mvc.Model.ViewsModel
Feature Concentration,Glimpse.Mvc4,Glimpse.Mvc.SerializationConverter,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [CultureConverter]' [ListOfExecutionModelConverter]' [ListOfMetadataItemModelConverter]' [ListOfViewsModelConverter]' [MvcDisplayModelConverter]' [UrlParameterConverter]. LCC (Lack of Component Cohesion) = 1,Glimpse.Mvc.SerializationConverter.ListOfExecutionModelConverter' Glimpse.Mvc.SerializationConverter.ListOfMetadataItemModelConverter' Glimpse.Mvc.SerializationConverter.ListOfViewsModelConverter' Glimpse.Mvc.SerializationConverter.MvcDisplayModelConverter' Glimpse.Mvc.SerializationConverter.UrlParameterConverter
Scattered Functionality,Glimpse.Mvc4,Glimpse.Mvc.AlternateType,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: Glimpse.Mvc.Message' Glimpse.Core.Message' Glimpse.Core.Extensibility,Glimpse.Mvc.Message.MvcTimelineExtension' Glimpse.Mvc.Message.BoundedFilterMessageExtension' Glimpse.Mvc.Message.FilterMessageExtension' Glimpse.Core.Message.SourceMessageExtension' Glimpse.Core.Extensibility.IMessageBroker
Scattered Functionality,Glimpse.Mvc4,Glimpse.Mvc.AlternateType,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: Glimpse.Mvc.Message' Glimpse.Core.Extensibility,Glimpse.Mvc.Message.MvcTimelineExtension' Glimpse.Core.Extensibility.IMessageBroker' Glimpse.Core.Extensibility.IAlternateMethodContext' Glimpse.Core.Extensibility.IExecutionTimer
