Namespace,Type,Method,LOC,CC,PC
SoundFingerprinting,AdvancedModelService,AdvancedModelService,3,1,4
SoundFingerprinting,AdvancedModelService,InsertSpectralImages,3,1,2
SoundFingerprinting,AdvancedModelService,GetSpectralImagesByTrackReference,3,1,1
SoundFingerprinting,AdvancedModelService,ReadHashedFingerprintsByTrack,9,1,1
SoundFingerprinting,FingerprintService,FingerprintService,6,1,4
SoundFingerprinting,FingerprintService,CreateFingerprintsFromAudioSamples,10,1,2
SoundFingerprinting,FingerprintService,CreateFingerprintsFromImageFrames,15,1,2
SoundFingerprinting,FingerprintService,CreateOriginalFingerprintsFromFrames,23,2,2
SoundFingerprinting,FingerprintService,GetDuration,3,1,2
SoundFingerprinting,IAdvancedModelService,InsertSpectralImages,0,1,2
SoundFingerprinting,IAdvancedModelService,GetSpectralImagesByTrackReference,0,1,1
SoundFingerprinting,IAdvancedModelService,ReadHashedFingerprintsByTrack,0,1,1
SoundFingerprinting,IFingerprintService,CreateFingerprintsFromAudioSamples,0,1,2
SoundFingerprinting,IFingerprintService,CreateFingerprintsFromImageFrames,0,1,2
SoundFingerprinting,IModelService,Insert,0,1,2
SoundFingerprinting,IModelService,Query,0,1,2
SoundFingerprinting,IModelService,DeleteTrack,0,1,1
SoundFingerprinting,IModelService,ReadTrackById,0,1,1
SoundFingerprinting,IModelService,ReadAllTracks,0,1,0
SoundFingerprinting,IModelService,ReadTrackByTitle,0,1,1
SoundFingerprinting,IModelService,ReadTracksByReferences,0,1,1
SoundFingerprinting,IQueryFingerprintService,Query,0,1,4
SoundFingerprinting,IQueryMatchRegistry,RegisterMatches,0,1,1
SoundFingerprinting,IQueryMatchRegistry,RegisterMatches,0,1,1
SoundFingerprinting,ModelService,ModelService,5,1,3
SoundFingerprinting,ModelService,Insert,9,2,2
SoundFingerprinting,ModelService,Query,4,1,2
SoundFingerprinting,ModelService,ReadAllTracks,3,1,0
SoundFingerprinting,ModelService,ReadTrackByTitle,3,1,1
SoundFingerprinting,ModelService,ReadTracksByReferences,3,1,1
SoundFingerprinting,ModelService,ReadTrackById,10,2,1
SoundFingerprinting,ModelService,DeleteTrack,9,2,1
SoundFingerprinting,ModelService,CopyMetaFields,3,1,1
SoundFingerprinting,ModelServiceInfo,ModelServiceInfo,6,1,4
SoundFingerprinting,ModelServiceInfo,ModelServiceInfo,3,1,0
SoundFingerprinting,ModelServiceInfo,Equals,7,2,1
SoundFingerprinting,ModelServiceInfo,GetHashCode,9,1,0
SoundFingerprinting,ModelServiceInfo,ToString,7,1,0
SoundFingerprinting,NoOpQueryMatchRegistry,RegisterMatches,3,1,1
SoundFingerprinting,NoOpQueryMatchRegistry,RegisterMatches,3,1,1
SoundFingerprinting,QueryFingerprintService,QueryFingerprintService,4,1,2
SoundFingerprinting,QueryFingerprintService,Query,11,2,4
SoundFingerprinting,QueryFingerprintService,GetSimilaritiesUsingBatchedStrategy,16,1,4
SoundFingerprinting,QueryMatchRegistry,RegisterMatches,0,1,1
SoundFingerprinting,QueryMatchRegistry,RegisterMatches,10,1,1
SoundFingerprinting.Audio,AudioSamples,AudioSamples,3,1,3
SoundFingerprinting.Audio,AudioSamples,AudioSamples,6,1,4
SoundFingerprinting.Audio,AudioSamples,AudioSamples,3,1,0
SoundFingerprinting.Audio,AudioSamplesNormalizer,NormalizeInPlace,4,1,1
SoundFingerprinting.Audio,AudioSamplesNormalizer,NormalizeInPlace,14,3,3
SoundFingerprinting.Audio,AudioSamplesNormalizer,Normalize,13,4,4
SoundFingerprinting.Audio,AudioService,GetLengthInSeconds,0,1,1
SoundFingerprinting.Audio,AudioService,ReadMonoSamplesFromFile,0,1,4
SoundFingerprinting.Audio,AudioService,ReadMonoSamplesFromFile,3,1,2
SoundFingerprinting.Audio,AudioServiceException,AudioServiceException,2,1,1
