Implementation smell,Namespace,Class,File,Method,Description
Long Method,IronAHK,Program,C:\repos\polyethene_IronAHK\IronAHK\Debug.cs,Main,The method has 225 lines of code.
Complex Method,IronAHK,Program,C:\repos\polyethene_IronAHK\IronAHK\Debug.cs,Main,Cyclomatic complexity of the method is 13
Long Statement,IronAHK,Program,C:\repos\polyethene_IronAHK\IronAHK\Debug.cs,Main,The length of the statement  "            gui = Environment.OSVersion.Platform == PlatformID.Unix || Environment.OSVersion.Platform == PlatformID.MacOSX ? false : true; " is 126.
Long Statement,IronAHK,Program,C:\repos\polyethene_IronAHK\IronAHK\Debug.cs,Main,The length of the statement  "                    var result = MessageBox.Show(text' typeof(Program).Namespace' help ? MessageBoxButtons.YesNo : MessageBoxButtons.OK' MessageBoxIcon.Information); " is 145.
Long Statement,IronAHK,Program,C:\repos\polyethene_IronAHK\IronAHK\Debug.cs,Message,The length of the statement  "                MessageBox.Show(text' typeof(Program).Namespace' MessageBoxButtons.OK' error ? MessageBoxIcon.Exclamation : MessageBoxIcon.Information); " is 136.
Empty Catch Block,IronAHK,Program,C:\repos\polyethene_IronAHK\IronAHK\Debug.cs,Main,The method has an empty catch block.
Magic Number,IronAHK,Program,C:\repos\polyethene_IronAHK\IronAHK\Debug.cs,Main,The following statement contains a magic number: const int ExitFileNotFound = 2;
Magic Number,IronAHK,Program,C:\repos\polyethene_IronAHK\IronAHK\Debug.cs,Main,The following statement contains a magic number: if (script == null)              {                  if (gui)                  {                      var docs = new[]                       {                          Path.Combine(Path.GetDirectoryName(self)' Path.Combine("docs"' "index.html"))'                          string.Format("..{0}..{0}Site{0}docs{0}index.html"' Path.DirectorySeparatorChar)'                          null                      };                        for (int i = 0; i < 2;i++)                          if (File.Exists(docs[i]))                              docs[2] = docs[i];                        bool help = !string.IsNullOrEmpty(docs[2]);                        string text = (args.Length > 0 || !help ? "Error: " + ErrorNoPaths + "\n\n" : string.Empty) +                          (help ? "To get started' would you like to view the help documentation?" : string.Empty);                        var result = MessageBox.Show(text' typeof(Program).Namespace' help ? MessageBoxButtons.YesNo : MessageBoxButtons.OK' MessageBoxIcon.Information);                        if (help && result == DialogResult.Yes)                          Process.Start(Path.GetFullPath(docs[2]));                        return ExitFileNotFound;                  }                  else                      return Message(ErrorNoPaths' ExitFileNotFound);              }              else if (!File.Exists(script))                  return Message(ErrorSourceFileNotFound' ExitFileNotFound);
Magic Number,IronAHK,Program,C:\repos\polyethene_IronAHK\IronAHK\Debug.cs,Main,The following statement contains a magic number: if (script == null)              {                  if (gui)                  {                      var docs = new[]                       {                          Path.Combine(Path.GetDirectoryName(self)' Path.Combine("docs"' "index.html"))'                          string.Format("..{0}..{0}Site{0}docs{0}index.html"' Path.DirectorySeparatorChar)'                          null                      };                        for (int i = 0; i < 2;i++)                          if (File.Exists(docs[i]))                              docs[2] = docs[i];                        bool help = !string.IsNullOrEmpty(docs[2]);                        string text = (args.Length > 0 || !help ? "Error: " + ErrorNoPaths + "\n\n" : string.Empty) +                          (help ? "To get started' would you like to view the help documentation?" : string.Empty);                        var result = MessageBox.Show(text' typeof(Program).Namespace' help ? MessageBoxButtons.YesNo : MessageBoxButtons.OK' MessageBoxIcon.Information);                        if (help && result == DialogResult.Yes)                          Process.Start(Path.GetFullPath(docs[2]));                        return ExitFileNotFound;                  }                  else                      return Message(ErrorNoPaths' ExitFileNotFound);              }              else if (!File.Exists(script))                  return Message(ErrorSourceFileNotFound' ExitFileNotFound);
Magic Number,IronAHK,Program,C:\repos\polyethene_IronAHK\IronAHK\Debug.cs,Main,The following statement contains a magic number: if (script == null)              {                  if (gui)                  {                      var docs = new[]                       {                          Path.Combine(Path.GetDirectoryName(self)' Path.Combine("docs"' "index.html"))'                          string.Format("..{0}..{0}Site{0}docs{0}index.html"' Path.DirectorySeparatorChar)'                          null                      };                        for (int i = 0; i < 2;i++)                          if (File.Exists(docs[i]))                              docs[2] = docs[i];                        bool help = !string.IsNullOrEmpty(docs[2]);                        string text = (args.Length > 0 || !help ? "Error: " + ErrorNoPaths + "\n\n" : string.Empty) +                          (help ? "To get started' would you like to view the help documentation?" : string.Empty);                        var result = MessageBox.Show(text' typeof(Program).Namespace' help ? MessageBoxButtons.YesNo : MessageBoxButtons.OK' MessageBoxIcon.Information);                        if (help && result == DialogResult.Yes)                          Process.Start(Path.GetFullPath(docs[2]));                        return ExitFileNotFound;                  }                  else                      return Message(ErrorNoPaths' ExitFileNotFound);              }              else if (!File.Exists(script))                  return Message(ErrorSourceFileNotFound' ExitFileNotFound);
