Implementation smell,Namespace,Class,File,Method,Description
Long Parameter List,SpellUnit,SpellChecker,C:\repos\yaur_SpellUnit\SpellUnit.Core\SpellChecker.cs,Validate,The method has 10 parameters.
Long Parameter List,SpellUnit,SpellChecker,C:\repos\yaur_SpellUnit\SpellUnit.Core\SpellChecker.cs,Validate,The method has 10 parameters.
Long Statement,SpellUnit,SpellChecker,C:\repos\yaur_SpellUnit\SpellUnit.Core\SpellChecker.cs,Validate,The length of the statement  "		var lclStrings = extractors.SelectMany (extract => extract.Extract (x)).Where (y => !propertyIgnorer.IsIgnored (y.Name)); " is 121.
Long Statement,SpellUnit,SpellChecker,C:\repos\yaur_SpellUnit\SpellUnit.Core\SpellChecker.cs,Validate,The length of the statement  "		var lclResults = rules.Where (rule => rule.RunOnType (x.FragementType)).Where (rule => rule.Validate (x.Value).Where (y => IsIgnoredWord (y) == false).Any ()).Select (rule => new FailureResult { " is 194.
Long Statement,SpellUnit,SpellChecker,C:\repos\yaur_SpellUnit\SpellUnit.Core\SpellChecker.cs,Validate,The length of the statement  "		var lclStrings = extractors.SelectMany (extract => extract.Extract (x)).Where (y => !propertyIgnorer.IsIgnored (y.Name)); " is 121.
Long Statement,SpellUnit,SpellChecker,C:\repos\yaur_SpellUnit\SpellUnit.Core\SpellChecker.cs,Validate,The length of the statement  "		var lclResults = rules.Where (rule => rule.RunOnType (x.FragementType)).Where (rule => rule.Validate (x.Value).Where (y => IsIgnoredWord (y) == false).Any ()).Select (rule => new FailureResult { " is 194.
