Method,LOC,CC,PC
AspNetIdentityUserService<TUser;TKey>:AspNetIdentityUserService,23,3,2
AspNetIdentityUserService<TUser;TKey>:ParseString,3,1,1
AspNetIdentityUserService<TUser;TKey>:ParseInt,5,2,1
AspNetIdentityUserService<TUser;TKey>:ParseUInt32,5,2,1
AspNetIdentityUserService<TUser;TKey>:ParseLong,5,2,1
AspNetIdentityUserService<TUser;TKey>:ParseGuid,5,2,1
AspNetIdentityUserService<TUser;TKey>:GetProfileDataAsync,18,4,1
AspNetIdentityUserService<TUser;TKey>:GetClaimsFromAccount,38,7,1
AspNetIdentityUserService<TUser;TKey>:GetDisplayNameForAccountAsync,14,5,1
AspNetIdentityUserService<TUser;TKey>:FindUserAsync,3,1,1
AspNetIdentityUserService<TUser;TKey>:PostAuthenticateLocalAsync,3,1,2
AspNetIdentityUserService<TUser;TKey>:AuthenticateLocalAsync,37,7,1
AspNetIdentityUserService<TUser;TKey>:GetClaimsForAuthenticateResult,12,3,1
AspNetIdentityUserService<TUser;TKey>:AuthenticateExternalAsync,17,3,1
AspNetIdentityUserService<TUser;TKey>:ProcessNewExternalAccountAsync,23,6,3
AspNetIdentityUserService<TUser;TKey>:InstantiateNewUserFromExternalProviderAsync,4,1,3
AspNetIdentityUserService<TUser;TKey>:TryGetExistingUserFromExternalProviderClaimsAsync,3,1,2
AspNetIdentityUserService<TUser;TKey>:AccountCreatedFromExternalProviderAsync,5,1,4
AspNetIdentityUserService<TUser;TKey>:SignInFromExternalProviderAsync,10,1,2
AspNetIdentityUserService<TUser;TKey>:UpdateAccountFromExternalClaimsAsync,14,3,4
AspNetIdentityUserService<TUser;TKey>:ProcessExistingExternalAccountAsync,3,1,4
AspNetIdentityUserService<TUser;TKey>:SetAccountEmailAsync,25,5,2
AspNetIdentityUserService<TUser;TKey>:SetAccountPhoneAsync,26,5,2
AspNetIdentityUserService<TUser;TKey>:IsActiveAsync,24,6,1
