Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
ResponseKind,4,0,0,4,0,22,0,0,0,0,0,1
WebStream,0,2,0,0,1,165,4,0,0,0,2,0
WebStreamException,0,3,0,0,3,33,3,0,0,0,0,1
