Method,LOC,CC,PC
ExecutionContextLightup:ExecutionContextLightup,3,1,1
ExecutionContextLightup:GetInstance,3,1,0
ExecutionContextLightup:Capture,7,2,0
ExecutionContextLightup:CreateCopy,4,1,0
ExecutionContextLightup:Run,9,2,3
ExecutionContextLightup:Dispose,3,1,0
Lightup:Lightup,3,1,1
Lightup:TryGet,3,1,3
Lightup:Get,3,1,2
Lightup:Set,3,1,3
Lightup:Set,3,1,4
Lightup:TrySet,3,1,4
Lightup:TryCall,9,2,3
Lightup:Call,6,2,2
Lightup:Call,6,2,2
Lightup:TryCall,7,1,4
Lightup:TryCall,7,1,5
Lightup:Call,6,2,4
Lightup:Call,6,2,3
Lightup:Create,5,1,2
Lightup:GetInstance,1,1,0
Lightup:CreateActivator,7,1,2
Lightup:CreateMethodAccessor,9,1,3
Lightup:GetMethodAccessor,3,1,3
Lightup:GetMethodAccessor,7,2,4
LightupServices:ReplaceWith,3,1,2
LightupServices:GetMethodArgumentTypes,11,2,2
LightupServices:IsActionType,5,2,1
LightupServices:CreateDelegate,14,4,3
LightupType:GetExternallyVisibleType,7,1,1
AsyncMethodBuilderCore:Start,6,2,1
AsyncMethodBuilderCore:SetStateMachine,8,3,1
AsyncMethodBuilderCore:GetCompletionAction,26,2,2
AsyncMethodTaskCache:CreateCompleted,5,1,1
AsyncMethodTaskCache:CreateCache,14,2,0
AsyncMethodTaskCache:FromResult,3,1,1
AsyncServices:ThrowAsync,21,3,4
AsyncServices:PrepareExceptionForRethrow,11,1,1
AsyncTaskMethodBuilder:Create,5,1,0
AsyncTaskMethodBuilder:Start,4,1,1
AsyncTaskMethodBuilder:SetStateMachine,4,1,1
AsyncTaskMethodBuilder:PreBoxInitialization,5,1,0
AsyncTaskMethodBuilder:AwaitOnCompleted,3,1,2
AsyncTaskMethodBuilder:AwaitUnsafeOnCompleted,3,1,2
AsyncTaskMethodBuilder:SetResult,5,1,0
AsyncTaskMethodBuilder:SetException,3,1,1
AsyncTaskMethodBuilder:SetNotificationForWaitCompletion,3,1,1
AsyncVoidMethodBuilder:AsyncVoidMethodBuilder,7,2,0
AsyncVoidMethodBuilder:PreventUnobservedTaskExceptions,5,2,2
AsyncVoidMethodBuilder:Create,6,1,0
AsyncVoidMethodBuilder:AsyncVoidMethodBuilder,7,2,1
AsyncVoidMethodBuilder:Start,4,1,1
AsyncVoidMethodBuilder:SetStateMachine,4,1,1
AsyncVoidMethodBuilder:PreBoxInitialization,2,1,0
AsyncVoidMethodBuilder:AwaitOnCompleted,17,2,2
AsyncVoidMethodBuilder:AwaitUnsafeOnCompleted,10,2,2
AsyncVoidMethodBuilder:SetResult,5,2,0
AsyncVoidMethodBuilder:SetException,21,3,1
AsyncVoidMethodBuilder:NotifySynchronizationContextOfCompletion,11,2,0
IAsyncMethodBuilder:PreBoxInitialization,1,1,0
IAsyncStateMachine:MoveNext,1,1,0
IAsyncStateMachine:SetStateMachine,1,1,1
ICriticalNotifyCompletion:UnsafeOnCompleted,1,1,1
INotifyCompletion:OnCompleted,1,1,1
