Design smell,Namespace,Class,File,Cause
Unutilized Abstraction,CalendarReminderService,AssigneeManager,C:\repos\KennyBu_CalendarReminder\CalendarReminderService\AssigneeManager.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unutilized Abstraction,CalendarReminderService,CalendarReminderModule,C:\repos\KennyBu_CalendarReminder\CalendarReminderService\CalendarReminderModule.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unnecessary Abstraction,CalendarReminderService,EmailTemplates,C:\repos\KennyBu_CalendarReminder\CalendarReminderService\EmailTemplates.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: 
Unutilized Abstraction,CalendarReminderService,EmailTemplates,C:\repos\KennyBu_CalendarReminder\CalendarReminderService\EmailTemplates.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Multifaceted Abstraction,PetaPoco,Database,C:\repos\KennyBu_CalendarReminder\CalendarReminderService\Models\PetaPoco.cs,The tool detected the smell in this class because the cohesion among the methods of this class is low. LCOM of this class is: 1
Unutilized Abstraction,PetaPoco,OracleProvider,C:\repos\KennyBu_CalendarReminder\CalendarReminderService\Models\PetaPoco.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unnecessary Abstraction,PetaPoco,ExplicitColumnsAttribute,C:\repos\KennyBu_CalendarReminder\CalendarReminderService\Models\PetaPoco.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: 
Unnecessary Abstraction,PetaPoco,IgnoreAttribute,C:\repos\KennyBu_CalendarReminder\CalendarReminderService\Models\PetaPoco.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: 
Unutilized Abstraction,Internal,ExpandoColumn,C:\repos\KennyBu_CalendarReminder\CalendarReminderService\Models\PetaPoco.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unutilized Abstraction,Internal,PocoColumn,C:\repos\KennyBu_CalendarReminder\CalendarReminderService\Models\PetaPoco.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
