Implementation smell,Namespace,Class,File,Method,Description
Long Statement,SubSonicDemo.Core,DemoController,C:\research\architectureSmells\repos\nathanb_iws-snippets\SubSonicDemo\src\SubSonicDemo.Core\DemoController.cs,Start,The length of the statement  "					service.DeleteCategory(item.Id); //there is also a deleteMany option in SubSonic that can be used instead for better performance onbulk deletes. " is 144.
