Design smell,Namespace,Class,File,Cause
Unutilized Abstraction,sidepop.configuration,AccountConfigurationCollection,C:\repos\chucknorris_sidepop\product\sidepop\configuration\AccountConfigurationCollection.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unnecessary Abstraction,sidepop.configuration,SidePOPConfiguration,C:\repos\chucknorris_sidepop\product\sidepop\configuration\SidePOPConfiguration.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: settings' accounts' _settings
Unnecessary Abstraction,sidepop.infrastructure,ApplicationParameters,C:\repos\chucknorris_sidepop\product\sidepop\infrastructure\ApplicationParameters.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: ' name
Unutilized Abstraction,sidepop.infrastructure.extensions,Iteration,C:\repos\chucknorris_sidepop\product\sidepop\infrastructure\extensions\Iteration.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unutilized Abstraction,sidepop.infrastructure.extensions,StringExtensions,C:\repos\chucknorris_sidepop\product\sidepop\infrastructure\extensions\StringExtensions.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unutilized Abstraction,sidepop.infrastructure.extensions,TypeCasting,C:\repos\chucknorris_sidepop\product\sidepop\infrastructure\extensions\TypeCasting.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unutilized Abstraction,sidepop.infrastructure.extensions,TypeExtensions,C:\repos\chucknorris_sidepop\product\sidepop\infrastructure\extensions\TypeExtensions.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unutilized Abstraction,sidepop.infrastructure.filesystem,FileSystemAccess,C:\repos\chucknorris_sidepop\product\sidepop\infrastructure\filesystem\FileSystemAccess.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unutilized Abstraction,sidepop.infrastructure.filesystem,WindowsFileSystemAccess,C:\repos\chucknorris_sidepop\product\sidepop\infrastructure\filesystem\WindowsFileSystemAccess.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unutilized Abstraction,sidepop.infrastructure.logging.custom,Log4NetLogFactory,C:\repos\chucknorris_sidepop\product\sidepop\infrastructure\logging\custom\Log4NetLogFactory.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unutilized Abstraction,sidepop.infrastructure.logging.custom,MultipleLoggerLogFactory,C:\repos\chucknorris_sidepop\product\sidepop\infrastructure\logging\custom\MultipleLoggerLogFactory.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unutilized Abstraction,sidepop.infrastructure.logging,LogFactory,C:\repos\chucknorris_sidepop\product\sidepop\infrastructure\logging\LogFactory.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unutilized Abstraction,sidepop.Mail,Pop3Exception,C:\repos\chucknorris_sidepop\product\sidepop\Mail\Pop3Exception.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Imperative Abstraction,sidepop.Mime,EncodedWords,C:\repos\chucknorris_sidepop\product\sidepop\Mime\EncodedWords.cs,The tool detected the smell in this class because it looks like that an operation is turned into a class. This class contains only the following public method: Decode
Unutilized Abstraction,sidepop.Mime,MimeHeaders,C:\repos\chucknorris_sidepop\product\sidepop\Mime\MimeHeaders.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unnecessary Abstraction,sidepop.Mail.Commands,Command,C:\repos\chucknorris_sidepop\product\sidepop\Mail\Commands\Command.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: 
Unutilized Abstraction,sidepop.Mail.Commands,Command,C:\repos\chucknorris_sidepop\product\sidepop\Mail\Commands\Command.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unutilized Abstraction,sidepop.Mail.Commands,DeleteCommand,C:\repos\chucknorris_sidepop\product\sidepop\Mail\Commands\DeleteCommand.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unutilized Abstraction,sidepop.Mail.Commands,ListCommand,C:\repos\chucknorris_sidepop\product\sidepop\Mail\Commands\ListCommand.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unutilized Abstraction,sidepop.Mail.Commands,NoOperationCommand,C:\repos\chucknorris_sidepop\product\sidepop\Mail\Commands\NoOperationCommand.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unutilized Abstraction,sidepop.Mail.Commands,PassCommand,C:\repos\chucknorris_sidepop\product\sidepop\Mail\Commands\PassCommand.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Imperative Abstraction,sidepop.Mail.Commands,Pop3Command<T>,C:\repos\chucknorris_sidepop\product\sidepop\Mail\Commands\Pop3Command.cs,The tool detected the smell in this class because it looks like that an operation is turned into a class. This class contains only the following public method: Dispose
Unutilized Abstraction,sidepop.Mail.Commands,Pop3Command<T>,C:\repos\chucknorris_sidepop\product\sidepop\Mail\Commands\Pop3Command.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unutilized Abstraction,sidepop.Mail.Commands,QuitCommand,C:\repos\chucknorris_sidepop\product\sidepop\Mail\Commands\QuitCommand.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unutilized Abstraction,sidepop.Mail.Commands,RetrieveCommand,C:\repos\chucknorris_sidepop\product\sidepop\Mail\Commands\RetrieveCommand.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unutilized Abstraction,sidepop.Mail.Commands,ResetCommand,C:\repos\chucknorris_sidepop\product\sidepop\Mail\Commands\ResetCommand.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unutilized Abstraction,sidepop.Mail.Commands,StatisticsCommand,C:\repos\chucknorris_sidepop\product\sidepop\Mail\Commands\StatisticsCommand.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unutilized Abstraction,sidepop.Mail.Commands,TopCommand,C:\repos\chucknorris_sidepop\product\sidepop\Mail\Commands\TopCommand.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unutilized Abstraction,sidepop.Mail.Commands,UserCommand,C:\repos\chucknorris_sidepop\product\sidepop\Mail\Commands\UserCommand.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unnecessary Abstraction,sidepop.Mail.Responses,Response,C:\repos\chucknorris_sidepop\product\sidepop\Mail\Responses\Response.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: 
