Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
ExporterBase,0,8,3,0,1,51,10,2,1,0,1,0
ExportSourceFullProject,0,2,0,0,2,10,2,0,1,0,1,1
ExportSourceProjectBase,1,7,2,0,2,296,16,2,1,0.86,2,0
TextOnlyExporter,0,2,0,0,0,11,2,0,2,0,0,1
ExportSourceCompletedOnly,0,2,0,0,2,10,2,1,2,0,1,1
SpssExporter,1,7,0,0,0,61,12,0,2,0.86,1,1
DBSurveyRepository,0,3,0,0,2,31,3,0,1,0,10,2
DropCreateDBInitializer,0,1,0,0,0,12,1,0,0,0,2,0
ExportService,0,3,0,0,2,25,6,0,1,0,7,0
Mapper,2,2,0,0,2,19,3,0,1,0.25,1,1
RepositoryBase,1,8,1,0,7,53,13,15,0,0.25,2,0
RespondentService,4,16,0,0,9,180,25,0,1,0.81,7,0
SurveyService,8,16,0,0,11,235,38,0,1,0.75,16,0
UniverService,7,17,0,0,14,135,19,0,1,0.76,23,0
UserService,4,6,0,0,4,54,9,0,1,0.58,6,0
AnswerVariantRepository,1,6,1,0,4,54,12,0,1,0.67,3,0
CourseRepository,0,4,0,0,4,23,7,0,1,0,3,0
InterviewAnswerRepository,0,2,0,0,2,10,2,0,1,0,1,0
InterviewRepository,0,5,0,0,5,25,7,0,1,0,2,0
StudentGroupRepository,1,7,0,0,6,38,7,0,1,0.86,6,0
StudentRepository,0,2,0,0,2,10,2,0,1,0,1,0
SubQuestionRepository,1,6,1,0,4,52,12,0,1,0.67,3,0
SurveyInvitationRepository,0,2,0,0,2,10,2,0,1,0,1,0
TagValueLabelRepository,1,12,1,0,5,95,19,0,1,0.67,4,0
TagValueRepository,0,3,0,0,3,14,3,0,1,0,1,0
TicketRepository,0,4,0,0,4,21,5,0,1,0,1,0
RespondentRepository,0,11,0,0,11,49,12,0,1,0,1,0
SurveyProjectRepository,0,5,0,0,5,22,5,0,1,0,1,0
SurveyQuestionRepository,1,12,1,0,11,68,14,0,1,0.83,2,0
TagRepository,4,20,1,0,8,152,35,0,1,0.81,7,0
Constants,3,0,0,0,0,6,0,0,0,0,0,4
CourseFileParser,0,4,0,0,1,69,5,0,1,0,1,1
CsvFileParserBase,1,8,0,0,1,49,11,2,1,0.75,0,0
ExportComments,0,1,1,0,1,11,1,0,1,0,1,1
ExportCourseComments,0,1,1,0,1,11,1,0,1,0,2,1
ExportForCourse,3,3,1,0,2,25,3,1,1,0.33,4,1
ExcelFileParserBase,2,10,0,0,0,81,18,0,0,0.65,8,1
StudentFileParser,1,2,0,0,1,26,2,0,2,0,5,1
UniverExportBase,0,1,0,0,0,6,1,2,3,0,1,0
UniverSurveyGenerator,7,4,0,0,3,188,6,0,0,0.43,7,1
ExportAllToZipStream,2,4,0,0,0,43,11,0,0,0.5,1,1
ContentResults,1,2,2,0,1,26,2,0,1,1,1,1
NamesResults,0,1,0,0,0,9,1,0,1,0,1,1
ResultsBase,1,2,4,0,1,30,2,2,1,0.5,1,1
BaseRow,1,17,10,1,6,139,31,2,0,0.53,1,5
CourseRow,7,4,9,0,1,117,6,0,1,0.79,0,1
RowFactory,0,2,0,0,0,15,2,0,0,0,2,2
SpecRow,5,4,8,0,1,89,6,0,1,1,1,1
ExcelCellTools,3,6,1,0,0,57,10,0,0,0.83,0,2
ExcelRowTools,0,1,0,0,0,17,2,0,0,0,2,1
DiskFileStore,6,13,0,0,0,115,29,0,0,0.88,2,2
