Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
AddingAnApplicationTests,0,3,0,0,3,30,3,0,0,0,5,0
ApiBrowsingStepDefinitions,0,3,1,0,3,33,3,0,0,0,1,0
ApiNavigation,0,1,0,0,1,16,5,0,0,0,0,2
ApiTests,0,3,0,0,3,21,3,0,0,0,1,0
Blank,0,1,0,0,0,6,1,0,0,0,0,0
VersionKeeperWebApiFeature,1,8,0,0,8,74,8,0,0,0,0,0
IncrementingMinorVersionTests,0,5,0,0,4,54,8,0,0,0,5,1
StatePersistenceTests,0,3,0,0,3,20,3,0,0,0,2,0
FileSystemStateStore,0,2,0,0,2,11,2,0,1,0,1,1
RecordingBuildsForANewApplication,0,9,0,0,7,115,13,0,0,0,4,0
RetrievingAnApplicationTests,0,2,0,0,2,27,2,0,0,0,5,0
VersioningApplicationTests,1,2,0,0,2,21,2,0,0,1,4,0
VersionApplicationStateStoreMock,4,5,0,0,5,30,5,0,1,0.6,1,5
