Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
SortedArraySortedList,1,12,4,0,10,91,14,0,1,0.25,0,0
SortedArraySortedDictionary,2,7,2,0,6,101,11,0,1,0.43,0,0
SortedSplitList,7,15,1,0,10,335,53,0,0,0.69,0,2
SplitSortedList,5,12,4,0,10,153,27,0,1,0.73,1,0
ISortedList,0,4,2,0,0,68,4,2,0,0,0,0
SimpleSortedListSortedDictionary,1,7,2,0,6,57,7,0,1,0.14,1,0
SplitListSortedDictionary,2,8,2,0,7,105,11,0,1,0.44,1,0
ISortedDictionary,0,4,2,0,0,75,4,4,0,0,0,0
SimpleSortedList,4,8,4,0,7,169,22,0,0,0.34,0,1
SortedListSortedDictionary,1,7,2,0,6,65,10,0,1,0.14,0,0
