Implementation smell,Namespace,Class,File,Method,Description
Long Statement,DotVVM.Framework.Api.Swashbuckle.AspNetCore.Filters,AddAsObjectOperationFilter,C:\research\architectureSmells\repos\riganti_redwood\src\DotVVM.Framework.Api.Swashbuckle.AspNetCore\Filters\AddAsObjectAnnotationOperationFilter.cs,ApplyControllerAction,The length of the statement  "                        jsonParam.Extensions.Add(ApiConstants.DotvvmWrapperTypeKey' parameterType.FullName + "' " + parameterType.Assembly.GetName().Name); " is 131.
Long Statement,DotVVM.Framework.Api.Swashbuckle.AspNetCore.Filters,AddAsObjectOperationFilter,C:\research\architectureSmells\repos\riganti_redwood\src\DotVVM.Framework.Api.Swashbuckle.AspNetCore\Filters\AddAsObjectAnnotationOperationFilter.cs,GetPropertyName,The length of the statement  "            var propertyInfo = type.GetProperty(propertyName' BindingFlags.IgnoreCase | BindingFlags.Public | BindingFlags.Instance | BindingFlags.Static); " is 143.
Long Statement,DotVVM.Framework.Api.Swashbuckle.AspNetCore.Filters,HandleKnownTypesDocumentFilter,C:\research\architectureSmells\repos\riganti_redwood\src\DotVVM.Framework.Api.Swashbuckle.AspNetCore\Filters\HandleKnownTypesDocumentFilter.cs,SetDotvvmNameToProperty,The length of the statement  "            var propertyInfo = type.GetProperty(propertyName' BindingFlags.IgnoreCase | BindingFlags.Public | BindingFlags.Instance | BindingFlags.Static); " is 143.
Long Statement,DotVVM.Framework.Api.Swashbuckle.AspNetCore,SwashbuckleExtensions,C:\research\architectureSmells\repos\riganti_redwood\src\DotVVM.Framework.Api.Swashbuckle.AspNetCore\SwashbuckleExtensions.cs,EnableDotvvmIntegration,The length of the statement  "            options.OperationFilterDescriptors.Add(new FilterDescriptor() { Type = typeof(RemoveReadOnlyFromUriParametersOperationFilter)' Arguments = new object[] { } }); " is 159.
Long Statement,DotVVM.Framework.Api.Swashbuckle.AspNetCore,SwashbuckleExtensions,C:\research\architectureSmells\repos\riganti_redwood\src\DotVVM.Framework.Api.Swashbuckle.AspNetCore\SwashbuckleExtensions.cs,EnableDotvvmIntegration,The length of the statement  "            options.OperationFilterDescriptors.Add(new FilterDescriptor() { Type = typeof(RemoveBindNoneFromUriParametersOperationFilter)' Arguments = new object[] { } }); " is 159.
Long Statement,DotVVM.Framework.Api.Swashbuckle.AspNetCore,SwashbuckleExtensions,C:\research\architectureSmells\repos\riganti_redwood\src\DotVVM.Framework.Api.Swashbuckle.AspNetCore\SwashbuckleExtensions.cs,EnableDotvvmIntegration,The length of the statement  "            options.OperationFilterDescriptors.Add(new FilterDescriptor() { Type = typeof(AddAsObjectOperationFilter)' Arguments = new object[] { } }); " is 139.
Long Statement,DotVVM.Framework.Api.Swashbuckle.AspNetCore,SwashbuckleExtensions,C:\research\architectureSmells\repos\riganti_redwood\src\DotVVM.Framework.Api.Swashbuckle.AspNetCore\SwashbuckleExtensions.cs,EnableDotvvmIntegration,The length of the statement  "            options.SchemaFilterDescriptors.Add(new FilterDescriptor() { Type = typeof(AddTypeToModelSchemaFilter)' Arguments = new object[] { } }); " is 136.
Long Statement,DotVVM.Framework.Api.Swashbuckle.AspNetCore,SwashbuckleExtensions,C:\research\architectureSmells\repos\riganti_redwood\src\DotVVM.Framework.Api.Swashbuckle.AspNetCore\SwashbuckleExtensions.cs,EnableDotvvmIntegration,The length of the statement  "            options.DocumentFilterDescriptors.Add(new FilterDescriptor() { Type = typeof(HandleKnownTypesDocumentFilter)' Arguments = new object[] { } }); " is 142.
