Implementation smell,Namespace,Class,File,Method,Description
Long Method,GithubApiClient,ReposClient,C:\research\architectureSmells\repos\riganti_redwood\src\DotVVM.Samples.Common\GithubApiClient.cs,PostMergesAsync,The method has 116 lines of code.
Complex Method,GithubApiClient,Client,C:\research\architectureSmells\repos\riganti_redwood\src\DotVVM.Samples.Common\GithubApiClient.cs,GetIssuesAsync,Cyclomatic complexity of the method is 11
Complex Method,GithubApiClient,Client,C:\research\architectureSmells\repos\riganti_redwood\src\DotVVM.Samples.Common\GithubApiClient.cs,GetNotificationsAsync,Cyclomatic complexity of the method is 8
Complex Method,GithubApiClient,Client,C:\research\architectureSmells\repos\riganti_redwood\src\DotVVM.Samples.Common\GithubApiClient.cs,GetRepos2Async,Cyclomatic complexity of the method is 9
Complex Method,GithubApiClient,LegacyClient,C:\research\architectureSmells\repos\riganti_redwood\src\DotVVM.Samples.Common\GithubApiClient.cs,IssuesGetSearchAsync,Cyclomatic complexity of the method is 9
Complex Method,GithubApiClient,LegacyClient,C:\research\architectureSmells\repos\riganti_redwood\src\DotVVM.Samples.Common\GithubApiClient.cs,ReposGetSearchAsync,Cyclomatic complexity of the method is 10
Complex Method,GithubApiClient,LegacyClient,C:\research\architectureSmells\repos\riganti_redwood\src\DotVVM.Samples.Common\GithubApiClient.cs,UserGetSearchAsync,Cyclomatic complexity of the method is 9
Complex Method,GithubApiClient,OrgsClient,C:\research\architectureSmells\repos\riganti_redwood\src\DotVVM.Samples.Common\GithubApiClient.cs,GetIssuesAsync,Cyclomatic complexity of the method is 12
Complex Method,GithubApiClient,OrgsClient,C:\research\architectureSmells\repos\riganti_redwood\src\DotVVM.Samples.Common\GithubApiClient.cs,GetMembersAsync,Cyclomatic complexity of the method is 9
Complex Method,GithubApiClient,OrgsClient,C:\research\architectureSmells\repos\riganti_redwood\src\DotVVM.Samples.Common\GithubApiClient.cs,GetPublicMembersAsync,Cyclomatic complexity of the method is 8
Complex Method,GithubApiClient,ReposClient,C:\research\architectureSmells\repos\riganti_redwood\src\DotVVM.Samples.Common\GithubApiClient.cs,GetAssigneesAsync,Cyclomatic complexity of the method is 9
Complex Method,GithubApiClient,ReposClient,C:\research\architectureSmells\repos\riganti_redwood\src\DotVVM.Samples.Common\GithubApiClient.cs,GetBranchesAsync,Cyclomatic complexity of the method is 8
Complex Method,GithubApiClient,ReposClient,C:\research\architectureSmells\repos\riganti_redwood\src\DotVVM.Samples.Common\GithubApiClient.cs,DeleteCollaboratorsAsync,Cyclomatic complexity of the method is 8
Complex Method,GithubApiClient,ReposClient,C:\research\architectureSmells\repos\riganti_redwood\src\DotVVM.Samples.Common\GithubApiClient.cs,GetCollaboratorsAsync,Cyclomatic complexity of the method is 9
Complex Method,GithubApiClient,ReposClient,C:\research\architectureSmells\repos\riganti_redwood\src\DotVVM.Samples.Common\GithubApiClient.cs,PutCollaboratorsAsync,Cyclomatic complexity of the method is 8
Complex Method,GithubApiClient,ReposClient,C:\research\architectureSmells\repos\riganti_redwood\src\DotVVM.Samples.Common\GithubApiClient.cs,DeleteCommentsAsync,Cyclomatic complexity of the method is 8
