Implementation smell,Namespace,Class,File,Method,Description
Long Method,SetupTv.Sections,BlasterSetup,D:\research\architectureSmells\repos\MediaPortal_MediaPortal-1\TvEngine3\TVLibrary\Plugins\ServerBlaster\ServerBlaster\BlasterSetup.cs,InitializeComponent,The method has 168 lines of code.
Complex Method,TvEngine,HCWIRBlaster,D:\research\architectureSmells\repos\MediaPortal_MediaPortal-1\TvEngine3\TVLibrary\Plugins\ServerBlaster\ServerBlaster\HCWIRBlaster.cs,blast,Cyclomatic complexity of the method is 8
Complex Method,TvEngine,ServerBlaster,D:\research\architectureSmells\repos\MediaPortal_MediaPortal-1\TvEngine3\TVLibrary\Plugins\ServerBlaster\ServerBlaster\ServerBlaster.cs,Send,Cyclomatic complexity of the method is 15
Complex Method,TVEngine.Devices,Blaster,D:\research\architectureSmells\repos\MediaPortal_MediaPortal-1\TvEngine3\TVLibrary\Plugins\ServerBlaster\ServerBlaster\RemoteBlaster.cs,Send,Cyclomatic complexity of the method is 20
Complex Method,TVEngine.Devices,Device,D:\research\architectureSmells\repos\MediaPortal_MediaPortal-1\TvEngine3\TVLibrary\Plugins\ServerBlaster\ServerBlaster\RemoteBlaster.cs,FindDevice,Cyclomatic complexity of the method is 13
Long Parameter List,TVEngine.Devices,Blaster,D:\research\architectureSmells\repos\MediaPortal_MediaPortal-1\TvEngine3\TVLibrary\Plugins\ServerBlaster\ServerBlaster\RemoteBlaster.cs,Send,The method has 5 parameters. Parameters: blasterPort' packet' deviceType' deviceSpeed' debug
Long Parameter List,TVEngine.Devices,Device,D:\research\architectureSmells\repos\MediaPortal_MediaPortal-1\TvEngine3\TVLibrary\Plugins\ServerBlaster\ServerBlaster\RemoteBlaster.cs,CreateFile,The method has 7 parameters. Parameters: FileName' DesiredAccess' ShareMode' SecurityAttributes' CreationDisposition' FlagsAndAttributes' hTemplateFile
Long Parameter List,TVEngine.Devices,Device,D:\research\architectureSmells\repos\MediaPortal_MediaPortal-1\TvEngine3\TVLibrary\Plugins\ServerBlaster\ServerBlaster\RemoteBlaster.cs,SetupDiEnumDeviceInterfaces,The method has 5 parameters. Parameters: handle' deviceInfoData' guidClass' MemberIndex' deviceInterfaceData
Long Parameter List,TVEngine.Devices,Device,D:\research\architectureSmells\repos\MediaPortal_MediaPortal-1\TvEngine3\TVLibrary\Plugins\ServerBlaster\ServerBlaster\RemoteBlaster.cs,SetupDiGetDeviceInterfaceDetail,The method has 6 parameters. Parameters: handle' deviceInterfaceData' unused1' unused2' requiredSize' unused3
Long Parameter List,TVEngine.Devices,Device,D:\research\architectureSmells\repos\MediaPortal_MediaPortal-1\TvEngine3\TVLibrary\Plugins\ServerBlaster\ServerBlaster\RemoteBlaster.cs,SetupDiGetDeviceInterfaceDetail,The method has 6 parameters. Parameters: handle' deviceInterfaceData' deviceInterfaceDetailData' detailSize' unused1' unused2
Long Statement,SetupTv.Sections,BlasterSetup,D:\research\architectureSmells\repos\MediaPortal_MediaPortal-1\TvEngine3\TVLibrary\Plugins\ServerBlaster\ServerBlaster\BlasterSetup.cs,ComboBox1SelectedIndexChanged,The length of the statement  "              "Because of an architecture change in the driver handling' MCE blasting is no more available under Vista and newer operating systems"; " is 134.
Empty Catch Block,TVEngine.Devices,Remote,D:\research\architectureSmells\repos\MediaPortal_MediaPortal-1\TvEngine3\TVLibrary\Plugins\ServerBlaster\ServerBlaster\RemoteBlaster.cs,OnReadComplete,The method has an empty catch block.
Empty Catch Block,TVEngine.Devices,Device,D:\research\architectureSmells\repos\MediaPortal_MediaPortal-1\TvEngine3\TVLibrary\Plugins\ServerBlaster\ServerBlaster\RemoteBlaster.cs,OnDeviceRemoval,The method has an empty catch block.
Magic Number,TvEngine,ServerBlaster,D:\research\architectureSmells\repos\MediaPortal_MediaPortal-1\TvEngine3\TVLibrary\Plugins\ServerBlaster\ServerBlaster\ServerBlaster.cs,LoadRemoteCodes,The following statement contains a magic number: _sleepTime = 100;
Magic Number,TvEngine,ServerBlaster,D:\research\architectureSmells\repos\MediaPortal_MediaPortal-1\TvEngine3\TVLibrary\Plugins\ServerBlaster\ServerBlaster\ServerBlaster.cs,LoadRemoteCodes,The following statement contains a magic number: _sendPort = Math.Max(1' Math.Min(2' _sendPort));
Magic Number,TvEngine,ServerBlaster,D:\research\architectureSmells\repos\MediaPortal_MediaPortal-1\TvEngine3\TVLibrary\Plugins\ServerBlaster\ServerBlaster\ServerBlaster.cs,Sender,The following statement contains a magic number: Thread.Sleep(50);
Magic Number,TvEngine,ServerBlaster,D:\research\architectureSmells\repos\MediaPortal_MediaPortal-1\TvEngine3\TVLibrary\Plugins\ServerBlaster\ServerBlaster\ServerBlaster.cs,Sender,The following statement contains a magic number: switch (_deviceType)          {            case 0:              Send(_channel' _card);              break;            case 1:              Send(_channel' _card);              break;            case 2:              Log.WriteFile("ServerBlaster.Send: Case 2");              if (_videoInputType.ToString() == "Tuner")              {                Log.WriteFile("ServerBlaster.Send: Channel {0} not blasted}"' _channel);              }              else              {                Log.WriteFile("ServerBlaster.Send: Channel {0} blasted}"' _channel);                Send(_channel); // Hauppauge blasting              }              break;            default:              Log.WriteFile("ServerBlaster: Invalid _deviceType {0}"' _deviceType);              break;          }
Magic Number,TVEngine.Devices,Remote,D:\research\architectureSmells\repos\MediaPortal_MediaPortal-1\TvEngine3\TVLibrary\Plugins\ServerBlaster\ServerBlaster\RemoteBlaster.cs,Init,The following statement contains a magic number: _deviceBuffer = new byte[256];
Magic Number,TVEngine.Devices,Remote,D:\research\architectureSmells\repos\MediaPortal_MediaPortal-1\TvEngine3\TVLibrary\Plugins\ServerBlaster\ServerBlaster\RemoteBlaster.cs,Open,The following statement contains a magic number: _deviceStream = new FileStream(deviceHandle' FileAccess.Read' true' 128' true);
Magic Number,TVEngine.Devices,Remote,D:\research\architectureSmells\repos\MediaPortal_MediaPortal-1\TvEngine3\TVLibrary\Plugins\ServerBlaster\ServerBlaster\RemoteBlaster.cs,OnReadComplete,The following statement contains a magic number: _deviceBuffer[5] == (int)_doubleClickButton &&                Environment.TickCount - _doubleClickTick <= _doubleClickTime
Magic Number,TVEngine.Devices,Remote,D:\research\architectureSmells\repos\MediaPortal_MediaPortal-1\TvEngine3\TVLibrary\Plugins\ServerBlaster\ServerBlaster\RemoteBlaster.cs,OnReadComplete,The following statement contains a magic number: _deviceStream.EndRead(asyncResult) == 13
