Method,LOC,CC,PC
ExampleBase:ExampleBase,3,1,0
ExampleBase:OutputStatusMessageDefault,3,1,1
ExampleBase:Run,3,1,1
ExampleBase:RunAsync,3,1,1
GeographicalLocations:RunAsync,46,6,1
GeographicalLocations:PrintETag,7,3,1
AdExtensions:RunAsync,273,14,10
AdExtensions:AddCampaignsAsync,7,1,4
AdExtensions:DeleteCampaignsAsync,7,1,4
AdExtensions:AddImageAsync,16,1,3
AdExtensions:GetImage15x10Data,9,3,0
AdExtensions:AddAdExtensionsAsync,7,1,4
AdExtensions:DeleteAdExtensionsAsync,7,1,4
AdExtensions:UpdateAdExtensionsAsync,7,1,4
AdExtensions:SetAdExtensionsAssociationsAsync,8,1,5
AdExtensions:DeleteAdExtensionsAssociationsAsync,8,1,5
AdExtensions:GetAdExtensionsByIdsAsync,9,1,6
AdExtensions:GetAdExtensionsEditorialReasons,8,1,5
AdExtensions:GetAccountMigrationStatusesAsync,7,1,4
AdExtensions:GetCustomerPilotFeaturesAsync,6,1,3
AdExtensions:GetSampleSiteLinksAdExtensions,92,1,0
AdExtensions:GetSampleSitelink2AdExtensions,108,1,0
BudgetOpportunities:RunAsync,38,9,7
BudgetOpportunities:GetCampaignsByAccountIdAsync,7,1,4
BudgetOpportunities:GetBudgetOpportunitiesAsync,6,1,3
BudgetOpportunities:OutputBudgetOpportunities,22,4,2
BudgetOpportunities:OutputBudgetPoint,9,2,1
BulkAdExtensions:RunAsync,451,38,16
BulkAdExtensions:GetAccountMigrationStatusesAsync,7,1,4
BulkAdExtensions:GetCustomerPilotFeaturesAsync,6,1,3
BulkAdExtensions:GetSampleBulkSiteLinkAdExtensions,110,1,1
BulkAdExtensions:GetSampleBulkSitelink2AdExtensions,122,1,1
BulkExampleBase:WriteEntitiesAndUploadFileAsync,17,2,1
BulkExampleBase:OutputBulkAccounts,10,2,1
BulkExampleBase:GetExampleBulkAdGroup,8,1,0
BulkExampleBase:OutputBulkAdGroups,17,3,1
BulkExampleBase:GetExampleBulkAdGroupAgeTarget,7,1,0
BulkExampleBase:OutputBulkAdGroupAgeTargets,25,5,1
BulkExampleBase:GetExampleBulkAdGroupAgeTargetBid,8,1,0
BulkExampleBase:OutputBulkAdGroupAgeTargetBids,17,3,1
BulkExampleBase:GetExampleBulkAdGroupAppAdExtension,8,1,0
