Project,Namespace,Ca types,Ce types
Core,Kinect.Core,Kinect.GestureDetection.ViewModels.MainViewModel' Kinect.Plugins.Common.ViewModels.CalibrationViewModel' Kinect.Plugins.Common.ViewModels.PowerpointOverlayViewModelBase' Kinect.MouseControl.ViewModels.MainViewModel' Kinect.Pong.ViewModels.MainViewModel' Kinect.Semaphore.ViewModels.MainViewModel' Kinect.GestureDetection.ViewModels.TrackingViewModel' Kinect.Plugins.Common.KinectManager' Kinect.Semaphore.ViewModels.UserViewModel' Kinect.ShowCase.MainWindow' Kinect.Workshop.Gestures.MyFilter' Kinect.Workshop.Gestures.MyGesture' Kinect.Workshop.ViewModels.MainViewModel' Kinect.Core.Filters.CollisionFilter' Kinect.Core.Filters.CorrectionFilter' Kinect.Core.Filters.FramesFilter' Kinect.Core.Filters.Helper.FilterHelper' Kinect.Core.Gestures.AccelerationGesture' Kinect.Core.Gestures.ClapGesture' Kinect.Core.Gestures.ClickGesture' Kinect.Core.Gestures.GestureBase' Kinect.Core.Gestures.SelfTouchGesture' Kinect.Core.Gestures.SemaphoreGesture' Kinect.Workshop.ViewModels.WorkshopViewModelBase' Kinect.Core.Gestures.GestureFactory,Kinect.Common.ColorHelpers.ColorGenerator' Kinect.Core.Gestures.Model.Semaphore
Core,Kinect.Core.Eventing,Kinect.MouseControl.ViewModels.MainViewModel,
Core,Kinect.Core.Exceptions,,
Core,Kinect.Core.Filters,Kinect.MouseControl.ViewModels.MainViewModel' Kinect.Core.Gestures.GestureFactory,Kinect.Core.IUserChangedEvent' Kinect.Core.Gestures.Helper.Calculator' Kinect.Core.User
Core,Kinect.Core.Filters.Helper,Kinect.Plugins.Common.KinectManager' Kinect.Semaphore.ViewModels.UserViewModel,Kinect.Core.IUserChangedEvent' Kinect.Core.User
Core,Kinect.Core.Gestures,Kinect.Pong.ViewModels.MainViewModel' Kinect.MouseControl.ViewModels.MainViewModel' Kinect.Plugins.Common.KinectManager' Kinect.Semaphore.ViewModels.UserViewModel' Kinect.ShowCase.MainWindow,Kinect.Core.IUserChangedEvent' Kinect.Core.Filters.FramesFilter' Kinect.Core.User' Kinect.Core.Filters.CorrectionFilter' Kinect.Core.Gestures.Helper.GestureXmlFiles' Kinect.Core.Filters.CollisionFilter' Kinect.Core.Gestures.Model.Semaphore' Kinect.Core.Gestures.Helper.Calculator' Kinect.Core.Gestures.Model.Semaphores
Core,Kinect.Core.Gestures.Helper,Kinect.Core.Filters.CollisionFilter' Kinect.Core.Gestures.SemaphoreGesture' Kinect.Core.Gestures.GestureFactory,
Core,Kinect.Core.Gestures.Model,Kinect.Semaphore.Models.SemaphoreGame' Kinect.Semaphore.Models.SemaphoreImage' Kinect.Semaphore.ViewModels.SemaphoreViewModel' Kinect.Semaphore.ViewModels.UserViewModel' Kinect.Core.KinectSemaphoreGestureEventArgs' Kinect.Core.Gestures.SemaphoreGesture,
