Implementation smell,Namespace,Class,File,Method,Description
Long Parameter List,System,SubscribeSafeExtensions,D:\research\architectureSmells\repos\kentcb_WorkoutWotch\Src\WorkoutWotch.Utility\System\SubscribeSafeExtensions.cs,SubscribeSafe,The method has 5 parameters. Parameters: this' onNext' callerMemberName' callerFilePath' callerLineNumber
Long Statement,System,SubscribeSafeExtensions,D:\research\architectureSmells\repos\kentcb_WorkoutWotch\Src\WorkoutWotch.Utility\System\SubscribeSafeExtensions.cs,SubscribeSafe,The length of the statement  "                        logger.Error(ex' "An exception went unhandled. Caller member name: '{0}'' caller file path: '{1}'' caller line number: {2}."' callerMemberName' callerFilePath' callerLineNumber);" is 178.
Long Statement,System,SubscribeSafeExtensions,D:\research\architectureSmells\repos\kentcb_WorkoutWotch\Src\WorkoutWotch.Utility\System\SubscribeSafeExtensions.cs,SubscribeSafe,The length of the statement  "                        logger.Error(ex' "An exception went unhandled. Caller member name: '{0}'' caller file path: '{1}'' caller line number: {2}."' callerMemberName' callerFilePath' callerLineNumber);" is 178.
