Method,LOC,CC,PC
Appirater:Appirater,2,1,2
Appirater:Appirater,3,1,1
Appirater:AppLaunched,3,1,0
Appirater:AppLaunched,5,2,1
Appirater:AppEnteredForeground,5,2,1
Appirater:UserDidSignificantEvent,5,2,1
Appirater:RateApp,4,1,0
Appirater:Restart,9,1,0
Appirater:ShowRatingAlert,23,1,1
Appirater:RatingConditionsHaveBeenMet,30,1,0
Appirater:IncrementUseCount,12,3,0
Appirater:IncrementSignificantEventCount,12,3,0
Appirater:AddOrUpdateValue,18,3,2
Appirater:GetValueOrDefault,12,2,2
AppiraterSettings:AppiraterSettings,2,1,2
AppiraterSettings:GetAppId,9,2,0
AppiraterSettings:AppiraterSettings,14,1,3
Resources:Resources,2,1,0
