Method,LOC,CC,PC
DelimitedReader:Read,77,7,6
DelimitedReader:Read,6,1,6
DelimitedReader:Read,6,1,6
DelimitedReader:NaN,19,5,0
DelimitedReader:Zero,3,1,0
DelimitedReader:CreateParser,19,5,1
DelimitedReader:CountDelimiters,10,2,2
DelimitedReader:CleanDelimiter,15,3,1
DelimitedReader:StripOffQuotes,3,1,1
DelimitedWriter:Write,61,10,7
DelimitedWriter:Write,6,1,7
DelimitedWriter:Write,6,1,7
MatrixMarketReader:ReadMatrix,21,1,2
MatrixMarketReader:ReadVector,21,1,2
MatrixMarketReader:ReadMatrix,6,1,1
MatrixMarketReader:ReadVector,6,1,1
MatrixMarketReader:ReadMatrix,63,3,1
MatrixMarketReader:ReadVector,14,2,1
MatrixMarketReader:ExpectHeader,76,8,5
MatrixMarketReader:ExpectLine,12,3,1
MatrixMarketReader:ReadTokenLines,11,3,1
MatrixMarketReader:ExpandSparse,11,3,2
MatrixMarketReader:SliceDecreasing,15,3,2
MatrixMarketReader:CreateValueParser,25,5,1
MatrixMarketReader:CreateSymmetryMap,19,5,1
MatrixMarketWriter:WriteMatrix,24,1,3
MatrixMarketWriter:WriteVector,24,1,3
MatrixMarketWriter:WriteMatrix,6,1,2
MatrixMarketWriter:WriteVector,6,1,2
MatrixMarketWriter:WriteMatrix,48,9,2
MatrixMarketWriter:WriteVector,33,6,2
MatrixMarketWriter:CreateValueFormatter,27,5,0
