Implementation smell,Namespace,Class,File,Method,Description
Long Statement,Benchmarker,Accredit,C:\repos\xamarin_benchmarker\tools\libaccredit\Accredit.cs,GetCredentials,The length of the statement  "			string oauthLink = GetResponse ("https://accredit.parseapp.com/requestCredentials"' string.Format("service={0}&key={1}&secret={2}"' serviceName' key' secret)); " is 159.
Long Statement,Benchmarker,Accredit,C:\repos\xamarin_benchmarker\tools\libaccredit\Accredit.cs,GetCredentials,The length of the statement  "			var response = GetResponse ("https://accredit.parseapp.com/getCredentials"' string.Format ("key={0}&secret={1}"' key' secret)); " is 127.
Magic Number,Benchmarker,Accredit,C:\repos\xamarin_benchmarker\tools\libaccredit\Accredit.cs,WaitForConfirmation,The following statement contains a magic number: while (true) {  				var task = query.FirstOrDefaultAsync ();  				//Console.WriteLine ("FindOrDefaultAsync CredentialsResponse");  				task.Wait ();    				var result = task.Result;  				if (result != null) {  					// FIXME: check that it's successful  					break;  				}  				Thread.Sleep (1000);  			}
