Namespace,Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In,Fan-Out types,Fan-In types
Cadru.UnitTests.Collections,IPAddressComparerTests,0,16,0,0,16,352,16,0,0,-1,0,0,,
Cadru.UnitTests.Environment,FrameworkVersionDetectionTests,0,7,0,0,7,90,7,0,0,-1,0,0,,
Cadru.UnitTests.Environment,InternetInformationServicesDetectionTests,0,5,0,0,5,71,5,0,0,-1,0,0,,
Cadru.UnitTests.IO,ExtendedDirectoryInfoTests,0,29,0,0,29,514,51,0,0,-1,0,0,,
Cadru.UnitTests.IO,ExtendedFileInfoTests,0,30,0,0,30,491,32,0,0,-1,0,0,,
Cadru.UnitTests.Networking,NetworkInformationTests,0,6,0,0,6,114,6,0,0,-1,0,0,,
