Implementation smell,Namespace,Class,File,Method,Description
Missing Default,Cadru.UnitTest.Framework,ExceptionAssert,D:\research\architectureSmells\repos1\scottdorman_cadru\src\Cadru.UnitTest.Framework\ExceptionAssert.cs,WithMessage,The following switch statement is missing a default case: switch (comparison)              {                  case ExceptionMessageComparison.Exact:                      Assert.AreEqual(exception.Message' message);                      break;                    case ExceptionMessageComparison.Contains:                      Assert.IsTrue(exception.Message.Contains(message));                      break;                    case ExceptionMessageComparison.StartsWith:                      Assert.IsTrue(exception.Message.StartsWith(message));                      break;                    case ExceptionMessageComparison.EndsWith:                      Assert.IsTrue(exception.Message.EndsWith(message));                      break;              }
