Namespace,Type,Method,LOC,CC,PC
Scenario.Functional.App,App,InitializeComponent,13,2,0
Scenario.Functional.App,App,Main,5,1,0
Scenario.Functional.App,Bootstrapper,Bootstrapper,3,1,0
Scenario.Functional.App,Bootstrapper,Configure,3,1,0
Scenario.Functional.App,Bootstrapper,OnStartup,3,1,2
Scenario.Functional.App,Bootstrapper,SelectAssemblies,4,1,0
Scenario.Functional.App.Views,ShellView,ShellView,3,1,0
Scenario.Functional.App.Views,ShellView,InitializeComponent,13,2,0
Scenario.Functional.App.Views,ShellView,Connect,15,3,2
Scenario.Functional.App.Properties,Resources,Resources,2,1,0
XamlGeneratedNamespace,GeneratedInternalTypeHelper,CreateInstance,4,1,2
XamlGeneratedNamespace,GeneratedInternalTypeHelper,GetPropertyValue,3,1,3
XamlGeneratedNamespace,GeneratedInternalTypeHelper,SetPropertyValue,3,1,4
XamlGeneratedNamespace,GeneratedInternalTypeHelper,CreateDelegate,6,1,3
XamlGeneratedNamespace,GeneratedInternalTypeHelper,AddEventHandler,3,1,3
