Namespace,Type,Method,LOC,CC,PC
Setup.Android.Activities,HomeActivity,HomeActivity,5,1,0
Setup.Android.Activities,HomeActivity,OnResume,4,1,0
Setup.Android.Activities,HomeActivity,OnPause,4,1,0
Setup.Android,Application,Application,2,1,2
Setup.Android,Application,OnCreate,4,1,0
Setup.Android,Application,Configure,4,1,0
Setup.Android,Application,BuildUp,3,1,1
Setup.Android,Application,GetAllInstances,3,1,1
Setup.Android,Application,GetInstance,3,1,2
Setup.Android,Resource,Resource,3,1,0
Setup.Android,Resource,UpdateIdValues,2,1,0
Setup.Android,Drawable,Drawable,3,1,0
Setup.Android,Drawable,Drawable,2,1,0
Setup.Android,Layout,Layout,3,1,0
Setup.Android,Layout,Layout,2,1,0
Setup.Android,String,String,3,1,0
Setup.Android,String,String,2,1,0
