Method,LOC,CC,PC
Cocos2DBuildAction:IsCocos2DBuildAction,3,1,1
Cocos2DBuildAction:Cocos2DBuildAction,3,1,0
Cocos2DProject:Cocos2DProject,3,1,0
Cocos2DProject:Cocos2DProject,3,1,1
Cocos2DProject:Cocos2DProject,3,1,3
Cocos2DProject:Init,2,1,0
Cocos2DProject:CreateConfiguration,5,1,1
Cocos2DProject:SupportsFormat,3,1,1
Cocos2DProject:GetDefaultTargetFrameworkForFormat,3,1,1
Cocos2DProject:SupportsFramework,6,1,1
Cocos2DProject:GetCommonBuildActions,5,1,0
Cocos2DProject:GetDefaultBuildAction,6,2,1
Cocos2DProject:PopulateSupportFileList,20,7,2
Cocos2DBuildExtension:Build,12,1,3
Cocos2DBuildExtension:Compile,24,4,3
Cocos2DProjectBinding:CreateProject,4,1,2
Cocos2DProjectBinding:CreateSingleFileProject,3,1,1
Cocos2DProjectBinding:CanCreateSingleFileProject,3,1,1
Cocos2DProjectConfiguration:Cocos2DProjectConfiguration,2,1,0
Cocos2DProjectConfiguration:Cocos2DProjectConfiguration,2,1,1
Cocos2DProjectConfiguration:CopyFrom,3,1,1
Cocos2DContentProcessor:Compile,13,7,3
