Implementation smell,Namespace,Class,File,Method,Description
Long Statement,PseudoCQRS.Controllers,BaseCommandController<TViewModel;TCommand;TCommandResult>,C:\repos\LiquidThinking_PseudoCQRS\PseudoCQRS.Mvc\BaseCommandController.cs,ExecuteCommandAndGetActionResult,The length of the statement  "			return commandResult.ContainsError ? await OnFailureExecution( viewModel' commandResult ) : await OnSuccessfulExecution( viewModel' commandResult ); " is 148.
Long Statement,PseudoCQRS.Controllers,BaseExecuteController<TViewModel;TCommand;TCommandResult>,C:\repos\LiquidThinking_PseudoCQRS\PseudoCQRS.Mvc\BaseExecuteController.cs,GetErrorMessage,The length of the statement  "				.Select( x => String.Join( "\r\n"' x.Value.Errors.Select( y => String.IsNullOrEmpty( y.ErrorMessage ) ? y.Exception.ToString() : y.ErrorMessage ) ) ) ); " is 152.
Long Statement,PseudoCQRS.Controllers,BaseReadExecuteController<TViewModel;TArgs;TCommand;TCommandResult>,C:\repos\LiquidThinking_PseudoCQRS\PseudoCQRS.Mvc\BaseReadExecuteController.cs,Execute,The length of the statement  "			return await TryUpdateModelAsync( viewModel ) ? await GetActionResult( viewModel' RequestAbortedCancellationToken ) : GetViewResult( viewModel ); " is 145.
Long Statement,PseudoCQRS.Controllers,BaseReadExecuteController<TViewModel;TArgs;TCommand;TCommandResult>,C:\repos\LiquidThinking_PseudoCQRS\PseudoCQRS.Mvc\BaseReadExecuteController.cs,Execute,The length of the statement  "			return TryUpdateModel(viewModel) ? await GetActionResult(viewModel' RequestAbortedCancellationToken) : GetViewResult(viewModel); " is 128.
Long Statement,PseudoCQRS.ViewHelpers,MessageUtilities,C:\repos\LiquidThinking_PseudoCQRS\PseudoCQRS.Mvc\ViewHelpers\MessageUtilities.cs,GetErrorMessage,The length of the statement  "			var messageManager = (IMessageManager)helper.ViewContext.HttpContext.RequestServices.GetService( typeof( IMessageManager ) ); " is 125.
Long Statement,PseudoCQRS.ViewHelpers,MessageUtilities,C:\repos\LiquidThinking_PseudoCQRS\PseudoCQRS.Mvc\ViewHelpers\MessageUtilities.cs,GetErrorMessage,The length of the statement  "				return new HtmlString( "Instance of IMessageManager could not be found.  Don't forget to register it in your DI configuration" ); " is 129.
