Implementation smell,Namespace,Class,File,Method,Description
Long Statement,TS3QueryLib.ClientQuery.TestApp,MainWindow,D:\research\architectureSmells\repos1\Scordo_TS3QueryLib.Net\TS3QueryLib.ClientQuery.TestApp\MainWindow.xaml.cs,QueryDispatcher_BanDetected,The length of the statement  "            MessageBox.Show(string.Format("You're account was banned!\nError-Message: {0}\nBan-Message:{1}"' e.Value.ErrorMessage' e.Value.BanExtraMessage)); " is 145.
Long Statement,TS3QueryLib.ClientQuery.TestApp,MainWindow,D:\research\architectureSmells\repos1\Scordo_TS3QueryLib.Net\TS3QueryLib.ClientQuery.TestApp\MainWindow.xaml.cs,InitializeComponent,The length of the statement  "            System.Uri resourceLocater = new System.Uri("/TS3QueryLib.ClientQuery.TestApp;component/mainwindow.xaml"' System.UriKind.Relative); " is 131.
Magic Number,TS3QueryLib.ClientQuery.TestApp,MainWindow,D:\research\architectureSmells\repos1\Scordo_TS3QueryLib.Net\TS3QueryLib.ClientQuery.TestApp\MainWindow.xaml.cs,Connect,The following statement contains a magic number: QueryDispatcher = new AsyncTcpDispatcher("localhost"' 25639);
Magic Number,TS3QueryLib.ClientQuery.TestApp,MainWindow,D:\research\architectureSmells\repos1\Scordo_TS3QueryLib.Net\TS3QueryLib.ClientQuery.TestApp\MainWindow.xaml.cs,Connect,The following statement contains a magic number: switch (connectionId)              {              case 1:              this.ConnectButton = ((System.Windows.Controls.Button)(target));                            #line 13 "..\..\..\MainWindow.xaml"              this.ConnectButton.Click += new System.Windows.RoutedEventHandler(this.ConnectButton_Click);                            #line default              #line hidden              return;              case 2:              this.DisconnectButton = ((System.Windows.Controls.Button)(target));                            #line 14 "..\..\..\MainWindow.xaml"              this.DisconnectButton.Click += new System.Windows.RoutedEventHandler(this.DisconnectButton_Click);                            #line default              #line hidden              return;              case 3:              this.LogTextBox = ((System.Windows.Controls.TextBox)(target));              return;              }
Magic Number,TS3QueryLib.ClientQuery.TestApp,MainWindow,D:\research\architectureSmells\repos1\Scordo_TS3QueryLib.Net\TS3QueryLib.ClientQuery.TestApp\MainWindow.xaml.cs,Connect,The following statement contains a magic number: switch (connectionId)              {              case 1:              this.ConnectButton = ((System.Windows.Controls.Button)(target));                            #line 13 "..\..\..\MainWindow.xaml"              this.ConnectButton.Click += new System.Windows.RoutedEventHandler(this.ConnectButton_Click);                            #line default              #line hidden              return;              case 2:              this.DisconnectButton = ((System.Windows.Controls.Button)(target));                            #line 14 "..\..\..\MainWindow.xaml"              this.DisconnectButton.Click += new System.Windows.RoutedEventHandler(this.DisconnectButton_Click);                            #line default              #line hidden              return;              case 3:              this.LogTextBox = ((System.Windows.Controls.TextBox)(target));              return;              }
Missing Default,TS3QueryLib.ClientQuery.TestApp,MainWindow,D:\research\architectureSmells\repos1\Scordo_TS3QueryLib.Net\TS3QueryLib.ClientQuery.TestApp\MainWindow.xaml.cs,Connect,The following switch statement is missing a default case: switch (connectionId)              {              case 1:              this.ConnectButton = ((System.Windows.Controls.Button)(target));                            #line 13 "..\..\..\MainWindow.xaml"              this.ConnectButton.Click += new System.Windows.RoutedEventHandler(this.ConnectButton_Click);                            #line default              #line hidden              return;              case 2:              this.DisconnectButton = ((System.Windows.Controls.Button)(target));                            #line 14 "..\..\..\MainWindow.xaml"              this.DisconnectButton.Click += new System.Windows.RoutedEventHandler(this.DisconnectButton_Click);                            #line default              #line hidden              return;              case 3:              this.LogTextBox = ((System.Windows.Controls.TextBox)(target));              return;              }
