Implementation smell,Namespace,Class,File,Method,Description
Complex Method,FatEnumExample_DotNet,Program,C:\repos\jameswalkoski_FatEnum\FatEnumExample_DotNet\FatEnumExample_DotNet\Program.cs,Main,Cyclomatic complexity of the method is 14
Long Parameter List,Solar,Planet,C:\repos\jameswalkoski_FatEnum\FatEnumExample_DotNet\FatEnumExample_DotNet\Example\Planet.cs,Planet,The method has 5 parameters.
Long Statement,FatEnumExample_DotNet,Program,C:\repos\jameswalkoski_FatEnum\FatEnumExample_DotNet\FatEnumExample_DotNet\Program.cs,Main,The length of the statement  "	EnumSet<IChaotic> set = EnumSet<IChaotic>.Of (Planet.Mars' Alignment.LawfulEvil' Alignment.LawfulGood' Alignment.LawfulNeutral); " is 128.
Long Statement,FatEnumExample_DotNet,Program,C:\repos\jameswalkoski_FatEnum\FatEnumExample_DotNet\FatEnumExample_DotNet\Program.cs,Main,The length of the statement  "	Console.Out.WriteLine ("\n\tEnum equality test (result should be true):\t\t" + (solarIn.PlanetField == solarOut.PlanetField)); " is 126.
Long Statement,FatEnumExample_DotNet,Program,C:\repos\jameswalkoski_FatEnum\FatEnumExample_DotNet\FatEnumExample_DotNet\Program.cs,Main,The length of the statement  "	//Console.Out.WriteLine("\tThis should not compile (result should be false):\t" + (solarIn.BestPlanet == Alignment.TrueNeutral)); " is 129.
Long Statement,FatEnumExample_DotNet,Program,C:\repos\jameswalkoski_FatEnum\FatEnumExample_DotNet\FatEnumExample_DotNet\Program.cs,Main,The length of the statement  "	Console.Out.WriteLine ("\tEnum equality test (result should be false):\t\t" + ((IChaotic)solarIn.PlanetField == Alignment.TrueNeutral)); " is 136.
Long Statement,FatEnumExample_DotNet,Program,C:\repos\jameswalkoski_FatEnum\FatEnumExample_DotNet\FatEnumExample_DotNet\Program.cs,Main,The length of the statement  "	Console.Out.WriteLine ("\tEnum .Equals() interface test (result should be true):\t" + (((IChaotic)solarIn.PlanetField).Equals ((IChaotic)solarOut.PlanetField))); " is 161.
Long Statement,FatEnumExample_DotNet,Program,C:\repos\jameswalkoski_FatEnum\FatEnumExample_DotNet\FatEnumExample_DotNet\Program.cs,Main,The length of the statement  "	Console.Out.WriteLine ("\tInterface equality test (result should be true):\t" + ((IChaotic)solarIn.LawfulAligned.ToArray () [0] == (IChaotic)solarOut.LawfulAligned.ToArray () [0])); " is 181.
Long Statement,FatEnumExample_DotNet,Program,C:\repos\jameswalkoski_FatEnum\FatEnumExample_DotNet\FatEnumExample_DotNet\Program.cs,Main,The length of the statement  "	Console.Out.WriteLine ("\t2nd interface equality test (result should be true):\t" + ((IChaotic)solarIn.ListPlanets [0] == (IChaotic)solarOut.ListPlanets [0])); " is 159.
Long Statement,FatEnumExample_DotNet,SolarSystem,C:\repos\jameswalkoski_FatEnum\FatEnumExample_DotNet\FatEnumExample_DotNet\SolarSystem.cs,ToString,The length of the statement  "	return "<SolarSystem>\n" + "[Basic:   " + PlanetField + "'" + PlanetFieldClone + "' " + AlignmentField + "' " + AlignmentProperty + "]\n" + "[EnumSet: " + LawfulAligned.ToCommaString () + "]\n" + "[List:    " + ListPlanets.ToCommaString () + "]\n" + "</SolarSystem>\n"; " is 269.
