Implementation smell,Namespace,Class,File,Method,Description
Long Statement,GallioRunnerLibrary.Runners,SimpleGallioRunner,C:\repos\thisismygithubusername_OptimusRunner\GallioRunnerLibrary\GallioRunnerLibrary\Runners\SimpleGallioRunner.cs,FormatFitlersForLauncher,The length of the statement  "	Launcher.TestExecutionOptions.FilterSet = FilterUtils.ParseTestFilterSet (_filterGenerator.GenerateSpecificTestsFilter (_tests)); " is 129.
Empty Catch Block,GallioRunnerLibrary.Utils,AssemblySniffer,C:\repos\thisismygithubusername_OptimusRunner\GallioRunnerLibrary\GallioRunnerLibrary\Utils\AssemblySniffer.cs,TryLoadAssemblyFromFile,The method has an empty catch block.
